package,score
ghc-prim,22.661728405187233
base,19.8172328040084
deepseq,2.7705512517262476
array,2.639301514456891
bytestring,2.535309347528175
transformers,1.9330380213967582
text,1.4087460431029457
containers,1.3936806772060701
integer-gmp,0.9728020198634947
mtl,0.7844079178979411
time,0.7722123351473074
template-haskell,0.6564871175420502
binary,0.48169050742050173
vector,0.44475309645021155
hashable,0.43910823968686524
amazonka-core,0.43359336464998666
filepath,0.4100392337870934
unix,0.40981966998295466
stm,0.3416131121550434
directory,0.33186922524164886
pretty,0.320567892543756
semigroups,0.3097107524789552
primitive,0.30367891971794425
transformers-compat,0.30192691126509585
aeson,0.30001557243818705
unordered-containers,0.2969672446031196
attoparsec,0.26463777920693266
exceptions,0.24523373669064175
ghc-boot-th,0.23883289805221547
QuickCheck,0.205623939666467
random,0.19650571655867782
tagged,0.19583417726518632
process,0.17967758964993047
parsec,0.17519606946273908
network,0.17162690777424644
lens,0.16160169853072073
scientific,0.15432264382161376
http-types,0.13449778518466035
conduit,0.1276060030033277
async,0.12450165046541474
data-default-class,0.12439471256045226
case-insensitive,0.12028451561040175
transformers-base,0.11125393870383213
resourcet,0.11064573263306188
base-compat,0.10870003225522275
utility-ht,0.09887474691787596
ansi-terminal,0.09655226157018491
memory,0.09437012825011766
cereal,0.09412464578652012
monad-control,0.0938511017467742
utf8-string,0.0925374549130527
base-orphans,0.08900741350424954
split,0.08593728640671038
blaze-builder,0.08500478780927906
profunctors,0.08495977935183677
semigroupoids,0.08485986978198629
http-client,0.0825693849312292
wai,0.08112383006985123
contravariant,0.07949614537775224
syb,0.07882151816484435
data-default,0.078193816967313
dlist,0.0762968695866916
bifunctors,0.07579961286371197
old-locale,0.07486222601861527
validity,0.07464423369663564
optparse-applicative,0.07446481559445983
comonad,0.07199825426799523
call-stack,0.07003891723758292
unliftio-core,0.06632562285790096
distributive,0.0662953330783782
HUnit,0.06589545233894857
cryptonite,0.06527771157006286
network-uri,0.06369764375165428
conduit-extra,0.06235989765307515
prettyprinter,0.06041141226279931
th-abstraction,0.06009515831412405
blaze-html,0.05692147529734499
base64-bytestring,0.055673545338042356
servant,0.05469175057516919
pipes,0.05437170633581751
basement,0.05325391833780046
mmorph,0.05270921697016723
byteable,0.052664313101047154
safe,0.05101532212147262
blaze-markup,0.050184733849150884
colour,0.04998856615197378
xml-conduit,0.04990689198021185
ghc,0.04909271223131075
void,0.0482745341393395
microlens,0.04608059564936205
xml-types,0.045626045876839494
zlib,0.04482177831294325
constraints,0.04428654462893219
clock,0.04387770827453631
base-prelude,0.04316668251083837
http-conduit,0.04314888817448787
ansi-wl-pprint,0.04299106918478428
hspec,0.04284766038429643
old-time,0.042465409036012904
http-client-tls,0.04234511809344358
StateVar,0.04164304983405026
haskell-src-exts,0.04128742936488547
tasty,0.04117736519067699
free,0.04094444114672803
tf-random,0.04057150537500662
Cabal,0.03884837820603469
regex-base,0.037076961321960235
megaparsec,0.03667812105176134
extensible-exceptions,0.03657987846286835
hmatrix,0.03647415767414689
genvalidity,0.03643268839179655
uuid-types,0.036416301817349304
time-locale-compat,0.036384687297611545
http-media,0.0362554417351721
hourglass,0.03576675486389819
mono-traversable,0.03551798612733015
postgresql-simple,0.035148509915092704
mwc-random,0.035004827807018066
entropy,0.03498065941674045
storable-complex,0.03407407789506587
asn1-types,0.03375911097497103
JuicyPixels,0.03315621521857199
parallel,0.032823667446186075
yaml,0.03243860212084737
uuid,0.03218860147158531
safe-exceptions,0.03179863313755858
lifted-base,0.031726175124472636
hxt,0.03159668202604585
http-api-data,0.03125605068966989
securemem,0.031147621640812327
pretty-show,0.03089963425272961
warp,0.030679440596660817
vault,0.03057143224569876
unliftio,0.03054512851365771
bindings-DSL,0.03048900265330295
yesod-core,0.030459452873157534
base16-bytestring,0.030307635316863465
haskell-src-meta,0.030118007099856507
streaming-commons,0.03007465308097281
data-accessor,0.029927923524239015
tls,0.02987462381203121
uniplate,0.029746083523471016
extra,0.029024640003054967
explicit-exception,0.028739569160910854
storable-record,0.02872969816181302
cryptohash,0.028707806611057346
temporary,0.028622542654687826
cmdargs,0.028185644325450412
integer-logarithms,0.027563126963358078
foundation,0.027468131768927637
bytestring-builder,0.027412878826381225
netlib-ffi,0.027303785099647947
unix-compat,0.02727748125743782
asn1-encoding,0.027275994268496678
adjunctions,0.027086405757795768
monad-logger,0.026976541505433403
MonadRandom,0.02675806773650146
hspec-expectations,0.02672659602963667
vector-algorithms,0.026559270376972564
haskell-gi-base,0.026313909008928788
x509,0.02612346850845606
connection,0.026118436138493375
crypto-cipher-types,0.02598473150402292
tagsoup,0.025945127594106693
HsOpenSSL,0.025814336618532264
crypto-api,0.025671360475911374
io-streams,0.025663217875997978
hspec-core,0.025592829034282772
haskell-gi,0.025488908873700748
data-default-instances-containers,0.025482375800789863
data-default-instances-dlist,0.025482375800789863
data-default-instances-old-locale,0.025482375800789863
generics-sop,0.02519857957226128
persistent,0.025159257365190788
writer-cps-transformers,0.02483940058715235
th-lift,0.02482022514047434
regex-posix,0.024755725008219605
resource-pool,0.024657376084447617
reflection,0.02456044676877507
convertible,0.02417688725263225
shakespeare,0.02417097020441308
hxt-charproperties,0.024159048148773222
haskell-gi-overloading,0.02408701918898517
regex-tdfa,0.024061611349016795
parsers,0.02369371512200591
test-framework,0.023377501295181
aeson-pretty,0.02334326161006226
generic-deriving,0.02326485944182707
linear,0.023253308617093342
atomic-primops,0.02319715192616695
path,0.023130443906762048
lucid,0.023096426757064102
X11,0.022870000265538704
hw-prim,0.022621853979016723
MemoTrie,0.02241076583577149
monads-tf,0.022214022993221304
bytes,0.022198749994766724
x509-store,0.022153015566399606
fast-logger,0.022113999650981896
newtype-generics,0.02195569422617879
universe-instances-base,0.02188795370886511
th-lift-instances,0.02187944124955538
websockets,0.021762121881694033
servant-server,0.021732549736088815
HDBC,0.02162832683678972
rio,0.02158089110692937
kan-extensions,0.021445502636090998
ieee754,0.02138621278507163
byteorder,0.02128707738313052
data-binary-ieee754,0.02121491942980488
file-embed,0.021167077458135838
pem,0.02115222733671447
xml,0.021096812140467134
foldl,0.02104809857783955
mwc-probability,0.020999052786501132
mmap,0.020905301869112516
diagrams-lib,0.02090411351266085
HTTP,0.02086030643740807
microlens-th,0.020844748732837204
universe-base,0.020772174920257395
protolude,0.020728773503267867
conduit-combinators,0.020548180219000133
fay,0.020396236956033608
iproute,0.020375597324113526
hspec-discover,0.020335412711197678
dependent-sum,0.020292960469341783
lens-family,0.02019816950878386
fsnotify,0.020051266955625237
cookie,0.02004610365234468
wai-extra,0.01994841282234697
cassava,0.01991386934487955
fay-base,0.019899999778717765
peano,0.0198834994994104
singletons,0.019835397181877608
derulo,0.019801972570313197
free-vl,0.019801972570313197
titlecase,0.019801972570313197
gi-glib,0.01973001618021429
Only,0.019689502027998983
carray,0.019677957338280982
word8,0.019626491642626955
path-pieces,0.01961940182152167
cpphs,0.019550273892988187
operational,0.01941024210729265
monad-loops,0.019353974038217363
errors,0.019190873451174456
typed-process,0.019171533492557076
smallcheck,0.01901349276843282
psqueues,0.018894931849013228
hashtables,0.018756869492823097
OpenGL,0.01866427413219139
util,0.018613123670220385
system-filepath,0.01856192618071086
mime-types,0.018523812642263923
math-functions,0.018512691483740747
pipes-parse,0.0184906361832691
base-unicode-symbols,0.01840367633849383
diagrams-core,0.018396237865999872
unbounded-delays,0.018347132647421372
ekg-core,0.018322336397989157
monoid-subclasses,0.018274678302223044
hw-bits,0.01825154066261079
base-compat-batteries,0.0182477006663345
references,0.018226544487863972
x509-validation,0.018114048007178786
strict,0.01810768234857651
double-conversion,0.018094130088183502
doctest,0.01806580178583389
string-conversions,0.017985431748406885
auto-update,0.017933659867849238
th-orphans,0.017927415637763334
fgl,0.017892582560738696
unix-time,0.017889939635700416
terminfo,0.017835092401408924
formatting,0.017807762266565542
ghc-paths,0.01778454350212454
gi-gobject,0.017774789280589624
groom,0.017736860880039167
vector-th-unbox,0.017700151952143875
haskell-lexer,0.01766832993449456
di-core,0.01757615898088262
OpenGLRaw,0.01757410352563726
snap-core,0.01755754029505625
hsyslog,0.017542857062071572
haskeline,0.017517775945382234
data-reify,0.01750981439486202
th-data-compat,0.017486007521846075
heap,0.017424999834038328
hedgehog,0.017424999834038328
alg,0.017400249876081953
network-simple,0.017392640727088186
protocol-buffers,0.017335768642642514
streaming,0.017239176516141277
machines,0.017235610181815
gitrev,0.01719081562727873
stm-chans,0.017167671219467967
lens-family-core,0.017148611315484452
monoid-extras,0.01714013630825407
servant-foreign,0.017123220985763916
stringsearch,0.017116442458563513
unsafe,0.017062041767178484
either,0.017054286941992507
leancheck,0.01699360756436364
deepseq-generics,0.01694607791660008
cheapskate,0.016903806250751007
sample-frame,0.016804286083206544
proto-lens,0.016790031670112844
natural-transformation,0.016746878291569723
ghc-tcplugins-extra,0.01673417248054915
hasql,0.01666256241267548
wai-app-static,0.01655015112337188
hexstring,0.016544319998828758
fingertree,0.01650917423763323
dhall,0.016435090957056232
mtl-compat,0.016416565751595225
ghc-boot,0.016381446148878438
network-transport,0.016364285703748475
crypto-random,0.0163569813415216
fail,0.01635662740164845
non-negative,0.01635541234159974
open-browser,0.01632436592995455
non-empty,0.01630326464126689
req,0.01627550122952711
hw-rankselect-base,0.01624163769310847
logict,0.016239671381359073
numtype-dk,0.01623624122323236
haskell-tools-ast,0.016219394186464797
hmatrix-gsl,0.016202974939341853
nats,0.016107604946019385
th-extras,0.016106460823505756
