package,score
ghc-prim,21.21925830533357
base,18.596251999873246
integer-gmp,10.158522393097174
deepseq,2.5317237119979037
bytestring,2.491036934092939
array,2.4616994836857153
transformers,1.878553365430943
text,1.3380235237831468
containers,1.3190153883471771
mtl,0.9119396618532931
time,0.763138501101568
template-haskell,0.5686780383125554
gogol-core,0.4806032785773277
binary,0.43740906367931176
amazonka-core,0.4346728215755947
unix,0.4155975804769365
vector,0.41239212637543526
filepath,0.40753971373428577
hashable,0.39820204480236954
transformers-compat,0.3544696510833502
directory,0.342700944021008
stm,0.33635233873846654
pretty,0.3050539160090241
unordered-containers,0.303504507547822
aeson,0.27497507036881313
attoparsec,0.2501122487806349
exceptions,0.2438790999718425
primitive,0.22204871576740223
semigroups,0.21906581006776146
ghc-boot-th,0.20310858477071383
process,0.19625037398911616
parsec,0.1920234092252961
lens,0.1877665909280221
tagged,0.18185939878074947
transformers-base,0.17590866334257094
network,0.1703151369870221
random,0.1700866978990898
blaze-builder,0.16378724847578657
scientific,0.16313319656165645
http-types,0.16205581684979423
monad-control,0.15485089416161943
case-insensitive,0.1450128110679557
conduit,0.13883637843138713
resourcet,0.13479427296122476
QuickCheck,0.12677115913633757
data-default-class,0.11906402034614044
memory,0.10189052079882852
syb,0.10018850976859281
dlist,0.09790991142915279
old-locale,0.09507772092486796
bifunctors,0.09448614413743901
utf8-string,0.09276935037513988
data-default,0.09176781657876391
mmorph,0.08958395203200965
base-compat,0.0891245531253442
http-client,0.0874414064923876
wai,0.08600799660242264
split,0.08527960902620192
contravariant,0.08261490604904681
comonad,0.08175366162284534
semigroupoids,0.07699657108105354
cereal,0.07479285088246232
lifted-base,0.07384907937218385
base64-bytestring,0.07280901537485988
async,0.07212350180056597
base-orphans,0.0708516440776421
profunctors,0.07019599879869226
conduit-extra,0.06650337852356289
servant,0.06360578578500532
blaze-html,0.060559372350993936
safe,0.06039208578939662
ansi-terminal,0.060240368165965494
byteable,0.060137485039499824
distributive,0.05993600753177398
pipes,0.059073413090025895
cryptonite,0.057488151000085905
void,0.055915713201086355
optparse-applicative,0.0554883836244214
blaze-markup,0.05514406653271983
network-uri,0.054910089134146696
http-api-data,0.05259195582551714
old-time,0.051878241456807125
http-media,0.05186494092826855
HUnit,0.049568379898373274
free,0.049554308161425926
tasty,0.04948653434271726
http-conduit,0.04844094802990364
Cabal,0.04769133247968437
haskell-src-exts,0.04587289628194722
xml-conduit,0.04573664843033031
time-locale-compat,0.04453782780166196
xml-types,0.04123477096226945
ansi-wl-pprint,0.04093539423616913
fay-base,0.04019934115931392
mwc-random,0.039620781756697164
regex-base,0.038845367820952756
hmatrix,0.03840852535062373
zlib,0.03762374765173676
fay,0.03745541224357303
http-client-tls,0.03729128664351423
call-stack,0.03721888126079141
parallel,0.03700906623523841
clock,0.03683645009031062
JuicyPixels,0.0357185687926086
microlens,0.03562531512157498
cryptohash,0.03550137408567203
StateVar,0.03480875481526846
uniplate,0.03294247213307692
asn1-types,0.03254912582419533
securemem,0.032481568440443656
biocore,0.0323626599250988
tf-random,0.032335159524793974
bytestring-builder,0.031064538054201715
base-prelude,0.03098935512373941
vault,0.030495873678760867
cmdargs,0.030357922352316376
base16-bytestring,0.030335497505301456
extensible-exceptions,0.030063613276582715
unix-compat,0.029866248067105222
hxt,0.02985884440184313
singletons,0.029505109291101377
regex-tdfa,0.029277110435210293
entropy,0.029087966514823933
either,0.028804516911680393
io-streams,0.0287055362062155
haskell-src-meta,0.028636021300194273
haskell-gi,0.028587986069408926
haskell-gi-base,0.028587986069408926
linear,0.028587405018574957
warp,0.0284486121447335
hourglass,0.028428118372272593
data-default-instances-containers,0.028170027957521975
data-default-instances-dlist,0.028170027957521975
data-default-instances-old-locale,0.028170027957521975
shakespeare,0.02814240361080016
postgresql-simple,0.028012940788810965
system-filepath,0.028000061592854317
yesod-core,0.027963061429511632
constraints,0.02794274289089435
bindings-DSL,0.02723178265237949
crypto-cipher-types,0.026614873341597036
yaml,0.02628892616480399
uuid,0.02626496316225114
temporary,0.026231450416913257
generic-deriving,0.02620773339019615
asn1-encoding,0.02609148405767071
cookie,0.025953576646018682
streaming-commons,0.025879339940451426
cpphs,0.025811043266225943
crypto-api,0.025761141224012497
tls,0.025725779811601537
pretty-show,0.025714771503314724
HsOpenSSL,0.02567398559790732
regex-posix,0.025450001073549288
lucid,0.025269062014776873
HTTP,0.025245878043899526
kan-extensions,0.02523611056205521
web-routes,0.025077834927888325
operational,0.025033642316349976
fgl,0.025026290284102144
glib,0.02488399598428927
megaparsec,0.02485068687701258
monad-logger,0.02469991311724059
integer-logarithms,0.024681987370888545
colour,0.024536572508208263
th-lift,0.024319024584732722
connection,0.024156201626556795
hw-prim,0.024086200300758344
x509,0.024066609832305064
wai-extra,0.023886572742261827
xml,0.023862959930863924
tagsoup,0.023459789106172236
references,0.023301623163249435
persistent,0.02311465117839631
reflection,0.023087538500745335
data-binary-ieee754,0.023061485287292495
safecopy,0.022977480881514637
diagrams-lib,0.022858326319017432
wl-pprint-text,0.022728439951769423
hashtables,0.022660995424963398
string-conversions,0.022489035115317624
file-embed,0.022471534180664984
markdown-unlit,0.022313431984953162
uuid-types,0.022213219052195324
MonadRandom,0.022171325318267862
cairo,0.02208722560405802
safe-exceptions,0.02189759937921908
universe-instances-base,0.0218585507082753
conduit-combinators,0.021812713906636683
storable-complex,0.021808554557842134
adjunctions,0.021754964394464615
happstack-server,0.02158794958981788
extra,0.021566427210945916
websockets,0.021526932636799095
writer-cps-transformers,0.02150851642109047
ghc-paths,0.021490570729415005
hvect,0.021184650028790216
test-framework,0.02118189968750813
path,0.02093713818187205
aeson-pretty,0.0209273944799847
mime-types,0.020870475034780494
errors,0.020866569837824995
hxt-charproperties,0.020779654846237457
gi-glib,0.020771851218713663
hw-bits,0.02072410303295425
stringable,0.02067967784178911
universe-base,0.020673371942830282
SHA,0.020423756335747913
parsers,0.02037175134571247
microlens-platform,0.020354252423886967
hspec-expectations,0.02027453893825803
x509-store,0.020256252956593057
hsp,0.020085460041278803
mwc-probability,0.020009053546236836
pem,0.02000489158991566
monad-loops,0.019999465403597802
path-pieces,0.019996420301457363
byteorder,0.01997710897915294
diagrams-core,0.01996697823805593
rebase,0.019899999778717765
resource-pool,0.01982825352480894
free-vl,0.019801964770143968
monads-tf,0.01970913486598612
fast-logger,0.019706107872003054
network-transport,0.019662285830127083
pureMD5,0.019634877429642834
generics-sop,0.019608206623324815
monoid-subclasses,0.019607135247545305
MemoTrie,0.019573439022303598
vector-algorithms,0.019555194888464907
foldl,0.019526693853193625
haskell-tools-ast,0.019450435390395485
mono-traversable,0.01944654758921393
yi-core,0.019419504508250623
fingertree,0.01941612428829978
hspec,0.01941072536613196
double-conversion,0.019136743341443326
gtk,0.01913631564388369
base-unicode-symbols,0.01909999992698432
hspec-core,0.01903724937595051
yi-rope,0.01902543305607026
terminfo,0.01892847587412423
inline-c,0.0189136314755312
strict,0.018846608808984717
chunked-data,0.018841518780968545
HDBC,0.0188304680219244
machines,0.018803740401635884
crypto-random,0.018803149969281226
regex-applicative,0.018762053851005333
ListLike,0.018751505213691542
ieee754,0.01874169657033742
Diff,0.01874032369552006
th-orphans,0.018653726824702604
ghc-tcplugins-extra,0.018600020711173833
reform,0.01852712890091426
gi-gobject,0.018484406348359392
smallcheck,0.018473938108003855
haskeline,0.018462457056654266
cassava,0.018387223507764054
email-validate,0.018385517865880503
data-accessor,0.018248000015737495
mtl-compat,0.01807172690864237
AC-Vector,0.018062615137232577
swagger2,0.017994077113980902
srcloc,0.017916846928335818
numtype-dk,0.017910100300796337
atomic-primops,0.01785263022633445
repa,0.01784928594715894
word8,0.0178181528750397
iproute,0.017798943643847917
jmacro,0.017717054506657073
pipes-parse,0.01770056349439455
data-reify,0.017689365827467596
uri-bytestring,0.017510321036230445
OpenGL,0.017507132372446024
monoid-extras,0.017441859434761606
heap,0.017424999834038328
Win32,0.017418828167030994
yi-language,0.01737543324661886
stm-chans,0.01737373782127805
prelude-extras,0.017366349068461257
OpenGLRaw,0.017360213840810393
polyparse,0.017288150224955497
text-show,0.01723045075511885
ekg-core,0.01719410899953801
unix-time,0.017076001793587654
hw-rankselect-base,0.017028823290681692
x509-validation,0.016949512297938563
nats,0.016899999178188373
wai-app-static,0.016841640163549266
highlighting-kate,0.01680584427202548
Earley,0.01680242300744959
vty,0.016753786044027632
logict,0.016751225656202542
microlens-th,0.01669661072711439
terminal-size,0.01669258297232863
snap-core,0.016684758336980403
cipher-aes,0.016658353871571892
servant-server,0.016651120796510845
hspec-discover,0.016481165776253297
newtype-generics,0.016459234947931063
pango,0.016431077770821714
text-format,0.016398413462417424
lens-simple,0.016369499297592818
th-lift-instances,0.016313716565361375
enclosed-exceptions,0.016214144989649657
hmatrix-gsl,0.01615686623621981
regex-compat,0.016079750438730615
mcmc-types,0.016039321146090524
haskell-tools-prettyprint,0.01603406997478765
MissingH,0.01596588041358115
pointed,0.01591286875399647
th-desugar,0.015881189292846338
fail,0.015846194019132273
deepseq-generics,0.015834322427215754
bindings-GLFW,0.01576674988493324
netwire,0.01576674988493324
unbounded-delays,0.0157326391035847
gitrev,0.015688585637372587
servant-foreign,0.0156849939199316
signal,0.015597015150015997
stringsearch,0.015548166346984225
cmark,0.015541516219365366
convertible,0.015538801893918626
microlens-mtl,0.015517540913626024
persistable-record,0.015486045280179902
cheapskate,0.015476445320035583
vinyl,0.015444999970495709
concurrent-supply,0.015441260108791547
streaming,0.01544010984405603
groups,0.01541686018664386
protocol-buffers,0.015385955435413061
hw-int,0.015339342240474617
hw-string-parse,0.015339342240474617
bytes,0.015297800776518438
hexstring,0.01529272630310869
OneTuple,0.015237371797992418
lens-family-core,0.015215759039243751
data-lens-light,0.015202185502414164
wai-websockets,0.015171635881026683
fclabels,0.015150848568518572
GLUT,0.015140607608396644
hsx2hs,0.015133741406754532
relational-query,0.015127026798361394
gtk3,0.015076721782243861
trifecta,0.015058037656096642
wild-bind,0.015013937780167916
yesod-form,0.014997001159303275
Decimal,0.014973277877843433
auto-update,0.014965344562822724
dejafu,0.014949999889358887
fay-text,0.014949999889358887
echo,0.014925373201604234
io-manager,0.014925373201604234
open-browser,0.014925373201604234
tce-conf,0.014925373201604234
vector-th-unbox,0.014919277680569285
ghc-typelits-natnormalise,0.014879262500215042
list-t,0.014866346629423799
bytestring-conversion,0.014831665218953287
keys,0.014819772854018547
math-functions,0.014799524692925796
X11,0.014767053234522393
random-fu,0.014741703079524422
newtype,0.01472631972344695
pcre-light,0.014624423425042209
network-info,0.014619265052369473
NumInstances,0.014582885213312703
writer-cps-mtl,0.014539052773616286
prometheus-client,0.014537500282749543
concurrency,0.0145333752129227
zip-archive,0.014517423946513983
bmp,0.014505973325576642
tar,0.01450382465453379
distributed-closure,0.014453143649177137
jni,0.014453143649177137
servant-client,0.014444675729935741
x509-system,0.014442809605958791
hslogger,0.014408243177166562
tree-fun,0.014400000106543312
insert-ordered-containers,0.014393144691512143
gi-gio,0.014389363425431732
OpenAL,0.014342572412464767
xss-sanitize,0.014295083789611439
ObjectName,0.01429230905711517
charset,0.014282766874969034
zlib-bindings,0.014256311881078811
relational-query-HDBC,0.01423932147969027
pipes-group,0.014228594806552149
random-source,0.01422491977685729
configurator,0.014223152749182198
text-icu,0.014220179160108346
prettyclass,0.014189036559467773
csv,0.014186932003587359
regex-pcre-builtin,0.01417510807555827
acid-state,0.014143050679948609
unexceptionalio,0.01413158094885803
th-expand-syns,0.014123144930577158
setenv,0.0141181363195297
random-shuffle,0.014094660028796197
crypto-pubkey-types,0.01409420508373518
names-th,0.014070474143645602
bytestring-lexing,0.014034672819002489
composition,0.014014450188515193
fsnotify,0.014003407183537306
log-base,0.013933015452348636
network-simple,0.013929703367542866
plot,0.013928571194410332
lifted-async,0.013926614990280565
clash-prelude,0.013889270771915116
blaze-textual,0.013883351591648543
primes,0.013853563290591848
diagrams-svg,0.013853243583912817
ghc-prof,0.013848585523698559
hw-mquery,0.01383698092780599
wl-pprint,0.013794509911311823
terminal-progress-bar,0.013785012955777356
utility-ht,0.013735327827635055
boomerang,0.013734969055811924
dmenu,0.013712499917019168
users,0.013712499917019168
loch-th,0.01371041655996749
html,0.013689056595086981
xdg-basedir,0.013686232481935394
rest-core,0.013681291384418736
carray,0.013674314265954318
taggy,0.013671897377893162
th-extras,0.013667103976332525
hinotify,0.013653057783045174
haskell-lexer,0.01363680340764231
machines-io,0.0136300001339987
ix-shapable,0.01362825298030658
sdl2,0.013625276545313
cprng-aes,0.013623872528813452
hsyslog,0.013590109860524544
clientsession,0.013575800675563913
process-extras,0.013548995931272215
appar,0.013524190960159686
mime-mail,0.013502571276207328
mmap,0.013497126320616282
loop,0.013492331421018263
pcre-heavy,0.013480099027606269
universe-reverse-instances,0.013465000106953093
focus,0.01345206081503421
hledger-lib,0.013424746719583066
protolude,0.013417881067775795
haskell-tools-refactor,0.013416920032843893
asn1-parse,0.013403494943140502
clash-lib,0.013398010077071386
json-schema,0.013386654663309292
tcp-streams,0.013383059753105053
ghc-boot,0.013361729242349017
reroute,0.013357670660338963
exception-transformers,0.01335716071218486
erf,0.013328093255471482
language-javascript,0.013324771947645232
cpu,0.013300000079907486
data-inttrie,0.013300000079907486
dependent-sum,0.013300000079907486
hsndfile,0.013300000079907486
monad-primitive,0.013300000079907486
units,0.013300000079907486
zero,0.013300000079907486
hsinstall,0.01328903649576531
hsdns,0.01328903649576531
language-glsl,0.01328903649576531
nfc,0.01328903649576531
pid1,0.01328903649576531
tasty-auto,0.01328903649576531
unlit,0.01328903649576531
varying,0.01328903649576531
stm-delay,0.013252625676468606
monad-peel,0.01324689043976833
ref-fd,0.01321337499655784
cli,0.013212003038755407
pandoc,0.013207886466881603
either-unwrap,0.01320103299341393
multimap,0.013193389792031676
yesod-persistent,0.01316965077003285
clckwrks,0.013154075504280636
path-io,0.013153915704708245
rainbow,0.01314956541069054
pointedlist,0.01312962064700655
Boolean,0.013114204074372545
tasty-hunit,0.013105410649349686
hostname,0.013096780689393045
hedis,0.01309374981559814
tuple-th,0.01308081380107809
th-reify-many,0.013077864962765945
