package,score
ghc-prim,12.99530357249488
base,11.344332306620746
bytestring,1.6652198040959636
deepseq,1.554664729551198
array,1.5350464869338338
transformers,1.152180432956468
containers,0.7808737455604018
text,0.7733400028028549
integer-gmp,0.5997789391581283
mtl,0.5659785197586522
time,0.4823834675229604
template-haskell,0.3623881862594575
unix,0.29177128664324065
filepath,0.2743589676243685
pretty,0.2707341976167997
binary,0.24893256321924753
amazonka-core,0.23819492399692535
directory,0.23455965867535
hashable,0.2321025932579382
vector,0.21473878453639522
stm,0.21402823555026226
unordered-containers,0.19370169321118233
transformers-compat,0.1720239781662341
attoparsec,0.15344425916540966
aeson,0.14835666148230353
semigroups,0.1361028304493443
network,0.13396203327253287
blaze-builder,0.13320853143856404
random,0.1330060842832082
process,0.1265319377110508
primitive,0.12248455016367427
parsec,0.12146177713542788
transformers-base,0.12135521485388658
tagged,0.11961988545299032
monad-control,0.11315149893945935
QuickCheck,0.10243314006837498
exceptions,0.0988027391988565
data-default-class,0.09725463362128758
http-types,0.09032638147704476
old-locale,0.08582043340043018
syb,0.08511108984056222
conduit,0.08492914919167523
resourcet,0.07948158366574287
case-insensitive,0.07725796247091747
scientific,0.07661491761978456
lens,0.07507986001330649
cereal,0.0723073530476098
utf8-string,0.06951396304260352
lifted-base,0.06926912870907026
wai,0.06792986577599462
byteable,0.06320193983074093
mmorph,0.06058072516237628
semigroupoids,0.058978316725803
comonad,0.05866619316674265
base64-bytestring,0.05840694005406367
split,0.05596784197893912
data-default,0.053423363594031166
HUnit,0.04866953038691674
conduit-extra,0.048468318429325793
distributive,0.048392727169716473
cryptohash,0.04795138545179575
old-time,0.04750578202197968
async,0.0470810990093592
pipes,0.046639461300951986
contravariant,0.046343260826193465
http-client,0.04631879397626418
network-uri,0.04607232505831596
blaze-markup,0.045851815383516084
safe,0.04514234629470412
dlist,0.04466321891667411
profunctors,0.04347947165492595
void,0.04179109431455814
fay-base,0.04019934115931392
blaze-html,0.03970089039836581
bifunctors,0.03894911689740647
fay,0.03858547342668398
yesod-core,0.03822281226267324
hxt,0.03705136367609755
free,0.03640843899956218
extensible-exceptions,0.03585361866145037
zlib,0.035721416071984056
optparse-applicative,0.035396385803774466
nats,0.034763523308361265
ansi-terminal,0.03431531354719847
securemem,0.03165667298733226
haskell-src-exts,0.03148728085253316
tasty,0.031248125340471663
base16-bytestring,0.030883214616379225
regex-base,0.030662020488122447
xml-conduit,0.029292428882781975
biocore,0.029168284852057705
http-conduit,0.028862410187914102
tf-random,0.028842693292768205
ihaskell,0.028811033106786215
parallel,0.028759725388010356
Cabal,0.02861775907152646
crypto-api,0.028347601556963437
monad-logger,0.028243635132524092
hmatrix,0.027976635421400723
system-filepath,0.027805020333523438
shakespeare,0.02726933617685564
cmdargs,0.026624904315061745
haskell-src-meta,0.02641988390588345
vault,0.026389032425857196
persistent,0.02626875596981076
hxt-charproperties,0.02621541390002359
asn1-types,0.02619892251563174
regex-posix,0.026150068765771195
http-client-tls,0.02612184819848613
crypto-cipher-types,0.025837892006031708
either,0.02569637457091862
streaming-commons,0.02551720765450007
hourglass,0.025420891329024316
types-compat,0.025040384589774485
entropy,0.025006436700827295
unix-compat,0.02500203443876668
base-prelude,0.024377639890600038
tagsoup,0.024345921159614158
base-orphans,0.024130535135719493
linear,0.024064064942527382
cpphs,0.02358187260119291
stringable,0.023299848198366824
mwc-random,0.023257776804779848
path-pieces,0.023132505804625163
apiary,0.023111634338565643
HTTP,0.022625302909912565
warp,0.022541908214441547
uuid,0.022128115858806155
hspec,0.022009642915800223
asn1-encoding,0.021868883563025052
ansi-wl-pprint,0.021836235880773176
memory,0.021779691596056118
glib,0.021357884343009333
resource-pool,0.02119542475100814
diagrams-lib,0.021128883533160146
pipes-parse,0.021056248863669046
xml-types,0.020960911397710065
monoid-subclasses,0.02091474943794311
repa,0.02089905299772
hspec-core,0.020677806980675093
JuicyPixels,0.02054735959769726
crypto-random,0.02039873075325379
xml,0.0203216155634743
monads-tf,0.02013921162908097
fast-logger,0.020062795694254655
temporary,0.020013962040100634
yaml,0.02000935816363475
byteorder,0.020001144497671198
monad-loops,0.019950440825468173
wai-extra,0.01994573452719959
newtype,0.019910490153537855
cookie,0.01973345884541101
MonadRandom,0.019653713595038657
uniplate,0.01962604347347202
test-framework,0.01953025034570602
colour,0.019420703689274336
hspec-expectations,0.019211786962405324
pureMD5,0.019132771437610375
fingertree,0.018929303595599224
data-default-instances-base,0.01881485520355731
data-default-instances-containers,0.01881485520355731
data-default-instances-dlist,0.01881485520355731
data-default-instances-old-locale,0.01881485520355731
operational,0.01869958533821774
StateVar,0.01861517670703102
diagrams-core,0.018614741080116223
regex-tdfa,0.018606542870432445
ListLike,0.018429634461741996
unbounded-delays,0.018352970485174296
tls,0.018168253139802856
auto-update,0.018106447463515894
double-conversion,0.018101087287688538
SHA,0.018079972573624255
time-locale-compat,0.018052230748582483
Diff,0.017886153773458566
ieee754,0.017838701463620734
snap-core,0.017825813370577644
cipher-aes,0.017769060643331187
