package,score
ghc-prim,10.21478450519073
base,8.963717441341908
bytestring,1.2546134806448366
array,1.161148772330364
deepseq,1.0988678139491646
transformers,0.9088050452008963
containers,0.6911287726213252
text,0.576054577705591
mtl,0.49350997338419433
integer-gmp,0.4729578898975766
time,0.3862059730766878
template-haskell,0.2614318659655255
old-locale,0.2291630766584415
amazonka-core,0.2282949334383011
unix,0.2120300248857704
filepath,0.20778689787962484
hashable,0.19321777479448246
directory,0.185153836493638
pretty,0.17287950911491679
vector,0.1704593442843027
stm,0.15933710325378111
transformers-compat,0.14082472788346134
random,0.12235522156944413
unordered-containers,0.12160192398824793
attoparsec,0.11433549591092315
semigroups,0.11392348867388177
binary,0.10892636918465647
aeson,0.10255445690693842
process,0.10190481365635468
primitive,0.10065327270922354
blaze-builder,0.09812129532043459
transformers-base,0.09548370157326112
parsec,0.09504393878841408
network,0.09275906866611056
tagged,0.09260531916785132
monad-control,0.09082268803393745
QuickCheck,0.07926722069169337
data-default-class,0.07842124864541088
conduit,0.07548163681979833
semigroupoids,0.07070746031665456
syb,0.07052251010954926
resourcet,0.06584017158868186
byteable,0.06571494677610379
exceptions,0.06447750865513882
cereal,0.06391141897278403
http-types,0.06306337651146642
scientific,0.05796789757843486
comonad,0.05685800119775323
lifted-base,0.05667225455820159
utf8-string,0.05524945145843268
case-insensitive,0.0544184683927537
data-default,0.04847738039029018
mmorph,0.04748938867272267
wai,0.04744252188210951
void,0.04741067990312984
distributive,0.04423345072471853
HUnit,0.04417361463233418
old-time,0.04411571505844972
base64-bytestring,0.04393827392177039
lens,0.04336507462537473
system-filepath,0.04312373928997248
cryptohash,0.04203066042312532
contravariant,0.040875548962085534
async,0.04069780504955525
fay-base,0.04017354910029099
conduit-extra,0.04007201273051774
dlist,0.039557108501758476
safe,0.03933649511684406
http-client,0.038640885998365265
fay,0.03854537189664543
nats,0.0382264341558958
hxt,0.03549852308554688
securemem,0.03466069127792278
blaze-markup,0.03409744941582485
network-uri,0.03374835757509123
split,0.03303142765849399
biocore,0.03205016994266772
profunctors,0.03151750631439887
ansi-terminal,0.03142325413099999
pipes,0.031348042046010965
extensible-exceptions,0.02998764141522167
bifunctors,0.029282642044939945
xml-conduit,0.02895450448311979
zlib,0.02859317397645515
haskell-src-exts,0.028590861104238034
blaze-html,0.02841499102066563
crypto-cipher-types,0.02821872318345331
hmatrix,0.027976635421400723
free,0.027873972498845424
tasty,0.027699669211552168
Cabal,0.02766954443175396
crypto-api,0.02757297205824777
vector-space,0.027509183063702015
tf-random,0.027114412130230595
asn1-types,0.02639687230716561
yesod-core,0.026331318619342913
hxt-charproperties,0.026029508658394474
haskell-src-meta,0.025960801558410525
hourglass,0.025490088268228857
regex-posix,0.025108123857510763
base-prelude,0.024758173014405232
monad-logger,0.024546626978011327
http-conduit,0.02447701670132903
regex-base,0.024414281622628015
parallel,0.02424314747243278
entropy,0.02376867961946883
shakespeare,0.023537803319780167
cmdargs,0.02341494601821492
stringable,0.022556556013005328
cpphs,0.02254751234648806
repa,0.022469286704435952
data-accessor,0.022230067125596976
optparse-applicative,0.022176646129765124
persistent,0.02215407813019385
asn1-encoding,0.022034117187693544
base16-bytestring,0.021907286581866615
streaming-commons,0.02187338921804957
unix-compat,0.02139715135280262
glib,0.021344326296378984
newtype,0.020836419315913447
warp,0.02077398956101723
crypto-random,0.020761876903649692
system-fileio,0.020509007125907027
setenv,0.020034844765451885
either,0.01987496799866266
generic-deriving,0.019874359555405806
markdown-unlit,0.019801949012226757
StateVar,0.01972674348867542
colour,0.019590132745584465
tagsoup,0.019553784490135156
test-framework,0.01953025034570602
uniplate,0.019450557245105218
crypto-pubkey-types,0.01937873570120206
MemoTrie,0.01935133432774962
byteorder,0.018429474790340496
pipes-parse,0.01832611075333262
fingertree,0.018297766883877062
vault,0.018186382230730654
unbounded-delays,0.018060222922248497
ansi-wl-pprint,0.018010835137388038
data-default-instances-base,0.017998767973486974
data-default-instances-containers,0.017998767973486974
data-default-instances-dlist,0.017998767973486974
data-default-instances-old-locale,0.017998767973486974
MonadRandom,0.017947369706488362
xml,0.017869386327883534
hspec-expectations,0.017861645244775
HTTP,0.0178266217467167
uuid,0.01780189174677134
th-orphans,0.017766460910770835
mwc-random,0.017711339718856828
http-client-tls,0.017651215956824194
cipher-aes,0.017634129701954306
JuicyPixels,0.017588032485606055
xml-types,0.017525018725162596
NumInstances,0.01751566572124063
diagrams-core,0.017438242308562633
wai-extra,0.017403325640284528
diagrams-lib,0.017318117052782335
prelude-extras,0.017274468647156847
storable-complex,0.017236259153942238
enumerator,0.017227730420010665
ghc-paths,0.017189682391471135
yaml,0.01715628546777316
linear,0.01712809397283457
tls,0.017094104928808487
monoid-extras,0.01697931808452041
Boolean,0.016808522814045837
OpenGLRaw,0.016774046207640378
path-pieces,0.016677119119506978
fast-logger,0.016603644334554354
temporary,0.01660161456031237
vector-algorithms,0.01658800202548864
base-unicode-symbols,0.0165403968798637
hashtables,0.016509576909290627
polyparse,0.016505336996367588
monads-tf,0.01650177043467706
x509,0.016498056067345734
resource-pool,0.016329062015999835
machines,0.01632873999595177
monoid-subclasses,0.016310721810807543
bindings-DSL,0.01630015573246056
bytes,0.016199705355695024
snap-core,0.016199548372383115
SHA,0.016118291402811465
pureMD5,0.01605099199438775
hspec,0.01598714331164957
text-format,0.0159226357631269
pem,0.01588579154919164
cairo,0.01575988311675329
smallcheck,0.01575421859985188
chunked-data,0.015736420546708024
regex-compat,0.015571032329058605
file-embed,0.01556722864865354
yesod-form,0.01552051721649958
pointed,0.015487670712922135
distributed-process,0.015463463995612001
monad-loops,0.015385396147760598
loch-th,0.0153720677344245
list-t,0.015311666268098642
OneTuple,0.015294668399074007
stm-chans,0.015201936100325848
data-lens-light,0.015149715209437907
erf,0.01513508651750811
vector-space-points,0.01495007682941833
base-compat,0.014949999889358887
fay-text,0.014949999889358887
singletons,0.014949999889358887
io-manager,0.01492537319449595
email-validate,0.014922296602207986
network-transport,0.01491851376512373
mono-traversable,0.01489916140900326
aeson-pretty,0.014852391523728196
fclabels,0.014847247246505057
string-conversions,0.014839320226384529
AC-Vector,0.014803232616995966
th-lift,0.014764394364528357
connection,0.01475122551815512
text-icu,0.014666441676672557
hxt-unicode,0.014620845750307344
auto-update,0.01455655947024437
x509-store,0.014478573256950962
enclosed-exceptions,0.014474225847105938
clock,0.014422507981945833
deepseq-generics,0.014392017087909069
curl,0.014378903456298848
pango,0.014340202688883053
yesod-auth,0.01431280981168081
pretty-show,0.014296124473874077
groups,0.014202381216511037
ieee754,0.014192409017134186
blaze-textual,0.014180594382341961
happstack-server,0.014164285650476822
gtk,0.01413406597454185
cprng-aes,0.014125129785235002
language-haskell-extract,0.014124999754130849
configurator,0.014053992356639365
HsOpenSSL,0.014018781165359552
hxt-regex-xmlschema,0.013924538351759061
random-source,0.013874432325319512
kan-extensions,0.013868890368667054
rest-core,0.01386629140775768
hspec-core,0.013826888891635473
safecopy,0.0137593593899419
network-simple,0.013728571231476971
errors,0.013705029589282283
mime-types,0.01365819679992798
bytestring-builder,0.013651793648205176
machines-io,0.0136300001339987
th-extras,0.013625535452996197
adjunctions,0.013601650824933118
distributed-process-extras,0.013532883028676546
pcre-light,0.013512892859725989
yesod-persistent,0.013475303415964418
