package,score
ghc-prim,22.92950570138543
base,20.025428206019527
deepseq,2.827724989093503
array,2.7227044632730864
bytestring,2.602653222807159
transformers,1.957230356534867
containers,1.4652223060956167
text,1.428697868803425
integer-gmp,0.9825167571937333
mtl,0.838495494166499
time,0.825256108952791
template-haskell,0.6889125511512478
binary,0.49651432112713106
vector,0.4872661420603265
filepath,0.44111063802748607
unix,0.4289856015691031
hashable,0.4059370412216471
stm,0.37738377448836646
directory,0.36705077182016765
pretty,0.35126312182203906
primitive,0.3078070261136066
unordered-containers,0.30704106443874973
transformers-compat,0.2962888357880462
aeson,0.2936379028920251
semigroups,0.27363112957420527
ghc-boot-th,0.24711265527392384
attoparsec,0.24435027424992403
QuickCheck,0.223761981819599
random,0.21941054938490814
exceptions,0.21699696486766684
parsec,0.20047780830942527
process,0.18653557122581624
network,0.17417622828532295
tagged,0.16953832821734918
lens,0.1479146402744386
scientific,0.14439084085149673
transformers-base,0.14268854913783074
data-default-class,0.12685812067208285
monad-control,0.12199342544786058
http-types,0.11808444622704191
blaze-builder,0.11411978283135843
ansi-terminal,0.10881897404966757
utility-ht,0.10475092783638243
case-insensitive,0.10233369588797989
base-compat,0.10153506615252009
cereal,0.09763072648624835
utf8-string,0.09732487492426459
syb,0.09732300453027054
split,0.09442233090941062
async,0.09266416362068469
data-default,0.09208182795529124
conduit,0.09173093525276592
old-locale,0.08571205330945625
resourcet,0.0856789140009376
dlist,0.08417498603657625
wai,0.08379537950273745
semigroupoids,0.0811926289160045
contravariant,0.0760981666407533
validity,0.07536116899500486
profunctors,0.07307148672908771
memory,0.07297869405332813
call-stack,0.0688992971208303
base-orphans,0.06785448940835824
HUnit,0.06769600910986208
comonad,0.06681126904966994
base64-bytestring,0.06527913906154043
optparse-applicative,0.06360439976469257
bifunctors,0.06225762721702895
http-client,0.06184128055323173
blaze-html,0.06161241890468473
mmorph,0.05868271058202528
pipes,0.05765194621758673
network-uri,0.05608105573715431
safe,0.05571726716924271
distributive,0.05555435713873222
byteable,0.055501443674580174
colour,0.05401509922540855
ghc,0.05160643882837726
storable-complex,0.049953204165345974
cryptonite,0.04950391854714289
blaze-markup,0.04928776541060024
void,0.047658070470768095
constraints,0.04747847306927861
old-time,0.04738808675944363
microlens,0.04607309462690872
clock,0.046064226957372584
unliftio-core,0.0454835509382239
hmatrix,0.04546124750717064
accelerate,0.04523962642269909
base-prelude,0.04509411429423162
ansi-wl-pprint,0.0447161375528479
lifted-base,0.04390146885577267
tasty,0.04385832428170861
basement,0.0437534522812512
Cabal,0.043592043779860146
zlib,0.043559786256369054
tf-random,0.04319045499592194
extensible-exceptions,0.04271240090264322
th-abstraction,0.042034014873434354
servant,0.04163204337524115
StateVar,0.041325273609910174
safe-exceptions,0.04102132589812978
hspec,0.04087229550629693
uuid,0.03985343497486601
regex-base,0.039655768393320905
http-client-tls,0.03915668675414119
genvalidity,0.037251801122765764
postgresql-simple,0.03715550275483516
cmdargs,0.03689321236855693
time-locale-compat,0.03667619870451788
conduit-extra,0.036453750044732294
parallel,0.03612345154840369
uuid-types,0.036080159827139816
mwc-random,0.03555882898735313
hxt,0.035405634412140154
free,0.034975403275459664
haskell-src-exts,0.03453078836700242
JuicyPixels,0.033668421009286235
prettyprinter,0.033458372524349314
data-accessor,0.03325214974204945
xml-conduit,0.03290219563219385
asn1-types,0.03269472002093705
hourglass,0.032691340118418295
cuda,0.032410134290920996
haskell-src-meta,0.03235167768555801
singletons,0.03218734026936998
cryptohash,0.03214339609025204
entropy,0.032036718477081616
unix-compat,0.031911085020152316
base16-bytestring,0.03187344772865068
yaml,0.03133599978591988
securemem,0.030943407802286285
http-api-data,0.030667507954915796
http-media,0.03045692344480667
io-streams,0.029852298523064
bytestring-builder,0.029846711706357113
biocore,0.029786002958681407
generic-deriving,0.029673314027509983
temporary,0.029465829122970476
resource-pool,0.029308793966781155
warp,0.02913438010188601
storable-record,0.02910322962449569
path,0.02901740173303912
bindings-DSL,0.028781201457101516
pretty-show,0.028776538657251504
xml-types,0.02838360704995456
uniplate,0.028345460221307617
data-default-instances-containers,0.028232201631292243
data-default-instances-dlist,0.028232201631292243
data-default-instances-old-locale,0.028232201631292243
regex-tdfa,0.02820577679645572
crypto-api,0.028011345672537085
