27,222.83521810718466
754,221.8242617817176
467,32.33898541573313
214,31.844136998904474
68,27.741372000511756
2191,23.296088903346494
2112,18.095782855605762
363,17.56336592819332
1087,10.77178621573292
2133,9.49937112190081
1379,9.31380057338432
2092,9.052834243927304
2299,6.5878650082123436
155,6.032821934661931
613,5.514209554048438
835,5.399652697839354
2263,5.0636153778846875
516,4.575856689704494
1647,4.3005274730257925
5,4.212050586941827
1592,4.043306150224923
1992,3.8656908804581116
2272,3.837865903551908
1831,3.2701665013418277
88,3.239214681045296
1686,2.8794075160172943
742,2.8638075425172773
545,2.8385195941263843
1699,2.637703253063114
2058,2.5963844532511207
1651,2.491160223795719
1525,2.4463210354277725
1427,2.1825374449360697
1134,2.1294400253404477
2194,2.0767844641720203
1838,1.916271722255901
80,1.5879795250236917
344,1.5594809656189665
113,1.5178546714149563
967,1.4480685595139458
2287,1.4173422515921348
34,1.4015986565195984
2192,1.3711037764195886
431,1.3409201805835207
52,1.298537691223079
251,1.2807450843260422
1746,1.2664297617788653
1830,1.252843846492752
1501,1.238600436462291
238,1.2151286906671894
1291,1.1730000083588685
2285,1.151166467374641
1311,1.1339595932598612
1623,1.1239196723716094
430,1.089404458638449
2268,1.0583936922236883
2048,1.0539970626115474
172,1.0537945668524928
308,1.0357929183540528
1973,1.0300264386050735
364,1.0135340870016232
2321,1.0105091185256074
526,0.9959163145685085
2291,0.9592544553248444
152,0.9099431334202555
524,0.9069000445804152
1479,0.8986059609452494
969,0.8731032611316635
234,0.8599632770781265
401,0.821916840331313
1007,0.821265917491451
1948,0.8181558275046451
1402,0.8155818413861878
31,0.7995518848677473
174,0.7979160832243574
1252,0.7924396008375248
1859,0.7566584803827318
1636,0.7214749575362128
1550,0.7176811942156399
116,0.6868087705686968
1805,0.6624210769106916
740,0.6506456476168822
1288,0.6474188542256286
348,0.6447805669363545
323,0.6420182893431059
678,0.6417165965884402
175,0.6411080445199958
293,0.6263931488120345
209,0.6174286692914026
1987,0.6095220470092455
53,0.6000115637830905
1305,0.5988040989820745
1803,0.596283803011545
931,0.5907331328972858
224,0.5797785254577789
2289,0.5664061568985755
2070,0.5648540590984339
2481,0.5481146332884717
1613,0.5423874801353025
1999,0.5343651273355429
362,0.530351493872266
2267,0.5271305274929559
1367,0.5180875345611123
2319,0.5180110535550335
1777,0.5167799871163465
1709,0.5162092906401478
714,0.510679973528022
554,0.5106318094279017
1974,0.5076338676755481
1008,0.5071888846804897
2441,0.5002664224045793
1420,0.49716012077406047
114,0.48867344006541996
1341,0.47395695215383327
904,0.470206065938001
578,0.4642450101900754
2403,0.46198036152196154
76,0.45858959943914185
1475,0.45693584345772814
552,0.4559754169085217
1642,0.4517776748952749
2094,0.45107747983017715
935,0.45059433498973894
850,0.44988160974016084
977,0.4487984927418755
902,0.4461849301600213
1036,0.44388345368753535
86,0.44336296147834586
1334,0.44172423278597567
1147,0.44139954267051396
2256,0.4371074708960983
964,0.43672399470440054
1480,0.43583254703974966
1745,0.4356197436014527
28,0.4306240176553084
2418,0.42813045603381045
2358,0.4268450137366932
712,0.42632742289856035
555,0.4258227087880978
1195,0.42476504407163784
852,0.42398142163999175
1394,0.42384770851735476
1006,0.41910712871477557
422,0.4166056381864771
958,0.41474037347114556
1939,0.41363712083548304
2265,0.40998457803982197
1822,0.40885195670777735
120,0.40705114922403596
2000,0.4070391621300119
2288,0.3991819112989181
1538,0.3979201713270869
1130,0.39674689268280366
2134,0.395904284006459
1521,0.3937255749620272
1192,0.3884997844905519
301,0.384649435362396
618,0.38449727615564927
2297,0.384096530719751
74,0.38112734555596284
473,0.37962425936074384
2010,0.37927997219461357
15,0.3726026601856406
23,0.36705370746887
2171,0.3668837260540873
842,0.3657962561966558
2103,0.36253220960497856
1109,0.3615469733215557
1152,0.3610044669385672
241,0.3592239377391471
2341,0.35795476848688124
1756,0.3526839488595366
332,0.35222118073910375
1088,0.34914695451549377
2338,0.3484807630977924
2180,0.34757060483760904
2248,0.34715879249490994
1715,0.34569502698527116
392,0.3448780405621557
1663,0.3430051043426809
2415,0.34176886557653197
371,0.34111205800921374
608,0.3376147173595928
434,0.33519875425466944
1954,0.3349421256449071
975,0.3344120819664192
2063,0.3342551354492082
667,0.33106165235713425
1004,0.33066625116185483
1043,0.32927314365136673
1485,0.3289978302842472
305,0.32888336456380785
215,0.3273444529718338
1739,0.32663447849388383
1532,0.3251140912533874
1870,0.3241235069613088
328,0.3204269105881775
335,0.3199530410942336
2158,0.31971477446275703
2300,0.31932764630225297
2372,0.3181030925269239
976,0.3179995354511676
2354,0.31609409840561875
1256,0.3157271490443065
426,0.3150051218375097
624,0.3135604296920547
1044,0.31196563302118
1911,0.3109906560809199
102,0.3107450981667511
1955,0.3058051683975906
1467,0.3044699000821193
1113,0.3044571090423255
2312,0.303227462020619
767,0.29826177528912934
1292,0.29691227336293985
866,0.29611119532837615
1319,0.29555060094537944
1497,0.29280529466146255
828,0.2919153912990561
2342,0.2916861617263492
1404,0.2907975688352272
212,0.28951956470566736
821,0.28855165078421124
1392,0.2881592445541173
1370,0.2873232932182474
1358,0.28699164045804615
788,0.2862113126553281
358,0.28560415357408425
1928,0.28529532697569976
1541,0.2848944179049177
808,0.28485267414521037
1530,0.28466838742914014
1058,0.28391548141619244
2307,0.28141731271665815
1491,0.28063450934947076
687,0.2787739776086149
1731,0.27750000506639483
115,0.27527494579929407
1277,0.2747804403054791
590,0.2745868561016824
463,0.2742699812784865
1637,0.27390950238282835
759,0.27305227715821667
768,0.2725234494127932
1160,0.2697968747466803
928,0.26972232215339326
1198,0.26825842807441047
839,0.2673922328398606
757,0.26721488502740764
1301,0.2663879854821577
706,0.26592314072696377
236,0.26493214145302774
2392,0.26486273781683434
760,0.2644740756824964
67,0.2644023694976201
1666,0.26367585271104144
741,0.26248111452945994
1261,0.26229107654653494
1411,0.26180887997403907
840,0.2604450128879456
1492,0.2601191313737687
1855,0.25923738896710746
1656,0.25717546372703204
2137,0.2569002962044928
1430,0.25681656135082565
1586,0.2567257244780194
2153,0.2556991684736391
1038,0.2554996198072028
370,0.25538182865234377
2236,0.2537604996523442
676,0.2532628851342603
2308,0.25261170335602967
659,0.25258937649619706
485,0.25222314751944813
178,0.2513570444390595
346,0.2509901180126025
1230,0.24858949249073442
2266,0.24799192174380022
2344,0.24716522386599388
1768,0.24713118241634222
2286,0.24659010550240054
1447,0.24652788471308595
844,0.2465222121520036
1280,0.2464342847887577
869,0.24562500379979613
500,0.24499635939719158
1713,0.24484330488965297
955,0.24473879236059595
2310,0.24459104438471443
1339,0.24453793423308529
2274,0.2439253722379446
583,0.243292684193212
1832,0.24316014134725228
1932,0.2429167316716311
484,0.24278230292036446
794,0.24278047573543218
2023,0.24222308572256296
1489,0.24153940101571195
1183,0.24143749549984933
1949,0.2412159386207436
1328,0.24119565631178488
2006,0.24083104138699127
1959,0.2405945815031129
731,0.24005936088543775
543,0.23991660811007026
450,0.23977637822546524
718,0.2395535755902529
1786,0.2394017927348614
265,0.23889876355595727
1462,0.238831801250026
1271,0.23823029324494102
1338,0.23760898649621848
2295,0.23729103705542975
2026,0.23651590507369674
2055,0.23646846094629712
856,0.23646093737334015
1574,0.23489217186165015
1415,0.23392116330505816
1079,0.23376972742545124
1993,0.2335614941887266
560,0.23321765066581004
2390,0.2330686343517116
642,0.23285227152164228
1519,0.23202546047450004
408,0.2310053592948448
640,0.229445617763224
2102,0.22919171333862712
995,0.2289285730570555
1702,0.22863700208854426
1355,0.2286058787451415
1199,0.22835612500790217
2422,0.22821481442628103
1953,0.22735053621922424
1286,0.22714163661003114
2322,0.22688410360235356
43,0.2264747056993656
1196,0.22589796880490268
1380,0.2258813500127947
468,0.22534091323614122
1841,0.22532513406990196
211,0.22531727984446215
563,0.22526704708409914
2181,0.22479241266846658
1316,0.22469088983547214
4,0.22457522598532048
1216,0.22434602963575317
492,0.2237248540257433
1159,0.22325326432457238
2046,0.22250424195080995
1610,0.2220156435486783
2101,0.22193341176209205
1027,0.22168871981447444
580,0.22161249828059226
998,0.2213739966441526
260,0.22085849278759523
1947,0.22082517553813852
1762,0.220798878882124
2110,0.22052343990653756
707,0.22046101918066935
35,0.22004275608331297
414,0.21935130616754486
820,0.2190088768546084
1790,0.21882971064850465
1484,0.2183035768568516
407,0.21801727203658258
1398,0.2171282903585587
514,0.217014714497777
1850,0.2168742437646473
596,0.21685879720607776
787,0.2161331408840939
641,0.2161137658493676
2401,0.2158341372618452
541,0.21539652553031882
1514,0.2153459337170254
1653,0.21426847403275923
582,0.21414982498760843
60,0.21355068745496456
1853,0.21306748554396593
2443,0.21295312631409616
2346,0.21232910038370062
574,0.21209518468311767
2343,0.21095754108832906
470,0.21071707285951458
1228,0.21071428842842582
753,0.21069030445127168
1473,0.2105562200885743
397,0.21033952500262001
1037,0.20974768281179443
1951,0.20972376617481522
585,0.20908700177177564
1839,0.20821324471585498
445,0.2074592095270571
1904,0.20745679848781934
880,0.20733737205300717
1504,0.20733507466646167
1240,0.20728949625962464
645,0.20708589481586678
1111,0.20694345200945033
278,0.20668401911321285
2198,0.20666666962206365
2015,0.20666336178845088
132,0.20664923782723096
776,0.2062867777572668
2275,0.20574024977297595
1840,0.20570208341368926
380,0.20553062061255797
479,0.20552982433570688
1453,0.20534780622985238
1977,0.2050864158159946
1823,0.20458416722249242
1908,0.20438005485188435
443,0.20428352347813097
1424,0.20406360631144366
1563,0.20385211365332495
465,0.20376062503750994
1488,0.2036007171569966
909,0.2035421995543349
1030,0.20348104663426062
1950,0.20337343967403287
2122,0.2031880476396831
792,0.203049377487981
1259,0.20298724155873063
1503,0.20285574544712506
611,0.202416667342186
217,0.20233884544658876
1742,0.20200786397914383
1554,0.20135416835546496
766,0.20126576731358914
1667,0.20100000202655793
1221,0.2008195702392186
732,0.20067473224267907
2357,0.20053005980264127
1206,0.2003624999430031
1434,0.20017009269036987
755,0.20004927279879312
2028,0.2000386924017221
1937,0.19996648839711872
117,0.19993440256023187
1916,0.19991670211004817
2118,0.19960819710594715
2083,0.19935371107421818
2008,0.1992028593667783
1952,0.19901567817610555
1540,0.1988143617725952
1051,0.19846009166836107
1568,0.19825647640973332
1100,0.1981332534416968
1601,0.19802498022290402
1186,0.19782979018054905
169,0.1978297870140523
2281,0.19781250189989807
1946,0.19761442169547083
1608,0.19754669382309709
2199,0.19731028615674873
1710,0.1971635203867226
399,0.19700431382947714
287,0.19697422690223906
2428,0.1969635692539224
1812,0.19674999974668028
743,0.19661205446600627
1958,0.19659587339808085
2320,0.1965263160800557
503,0.19608433532764202
2290,0.19597837178735064
2104,0.19584848545491698
579,0.19568287204555965
2277,0.19549410744136422
1352,0.1951754357232464
2478,0.1951614257635649
395,0.19515422628396617
780,0.19506681627951253
121,0.1950530041689755
1239,0.19501423108640234
1860,0.19500776473432782
1191,0.194966684952633
655,0.1944013164844364
2314,0.19402001023542445
887,0.19380368099510178
75,0.1935976401006204
2144,0.19346292502966692
633,0.19341625431985984
1851,0.1932488120710675
2445,0.19323513517411617
1349,0.19301847529935792
489,0.192925966970091
546,0.19291741140186788
2301,0.1927591204936996
2453,0.19250000063329936
518,0.19231005567397544
1703,0.1922796700725144
2261,0.19227816002676268
725,0.1913900683168322
601,0.1913445319165476
925,0.19134086464290923
1918,0.19131218755487867
475,0.19123065311716606
2178,0.19118495806698727
889,0.19091233351428144
2359,0.19089736445480843
2018,0.19063651473823434
2451,0.19047619158184212
93,0.19038383933363168
999,0.19032873938087022
2365,0.1903123528126287
2126,0.19018537178962175
2439,0.19018309498681787
2362,0.19001049474427423
1995,0.18998642759397627
469,0.18995842856693343
1804,0.18965282857757307
125,0.18964356727739992
1395,0.18933662970666776
8,0.1893125005066395
871,0.18923027186962696
1391,0.1892163842188893
2216,0.1891215044728597
1082,0.18896405436656574
398,0.18881462527029852
765,0.18880155829501746
1905,0.1887171516887561
2447,0.18870849668082149
491,0.18864843863993885
