cql-io,20, at Tue Jul 16 20:22:12 UTC 2019,10494 total (644 in the last 30 days)
crackNum,14, at Sat Nov 17 04:11:01 UTC 2018,9488 total (328 in the last 30 days)
crc32c,0, at Fri Apr 12 02:45:15 UTC 2019,305 total (46 in the last 30 days)
credential-store,2, at Mon Jan  1 18:54:06 UTC 2018,1497 total (60 in the last 30 days)
criterion,56, at Wed Feb 19 14:58:43 UTC 2020,77466 total (2774 in the last 30 days)
criterion-measurement,2, at Thu Aug  8 21:12:44 UTC 2019,3361 total (251 in the last 30 days)
cron,21, at Fri Jan 10 03:53:36 UTC 2020,13054 total (580 in the last 30 days)
crypto-api,39, at Fri Jan  5 00:16:18 UTC 2018,91427 total (2001 in the last 30 days)
crypto-api-tests,2, at Wed Jan  8 17:51:11 UTC 2014,3064 total (167 in the last 30 days)
cryptocipher,30, at Fri Oct 25 01:06:21 UTC 2013,26269 total (992 in the last 30 days)
crypto-cipher-tests,10, at Thu Oct 24 05:30:01 UTC 2013,9779 total (349 in the last 30 days)
crypto-cipher-types,8, at Fri Oct 25 05:23:33 UTC 2013,105392 total (492 in the last 30 days)
cryptocompare,4, at Tue Mar  6 03:51:27 UTC 2018,2283 total (158 in the last 30 days)
crypto-enigma,27, at Wed Oct  9 15:08:31 UTC 2019,9854 total (281 in the last 30 days)
cryptohash,38, at Fri Mar 25 17:25:05 UTC 2016,165981 total (2082 in the last 30 days)
cryptohash-cryptoapi,4, at Sat Mar 26 13:34:43 UTC 2016,19191 total (261 in the last 30 days)
cryptohash-md5,3, at Tue Jun 28 07:15:48 UTC 2016,18429 total (341 in the last 30 days)
cryptohash-sha1,3, at Tue Jun 28 07:15:55 UTC 2016,20006 total (440 in the last 30 days)
cryptohash-sha256,4, at Mon Nov 13 08:17:55 UTC 2017,30034 total (472 in the last 30 days)
cryptohash-sha512,0, at Sun Oct 23 13:23:40 UTC 2016,1506 total (95 in the last 30 days)
cryptonite,26, at Tue May 21 07:49:07 UTC 2019,106194 total (1760 in the last 30 days)
cryptonite-conduit,3, at Fri Nov 17 09:06:51 UTC 2017,7752 total (355 in the last 30 days)
cryptonite-openssl,6, at Sat Apr  7 11:07:41 UTC 2018,7439 total (250 in the last 30 days)
crypto-numbers,11, at Wed Dec 31 16:41:51 UTC 2014,97376 total (442 in the last 30 days)
crypto-pubkey,13, at Fri Jan 16 19:14:25 UTC 2015,99522 total (547 in the last 30 days)
crypto-pubkey-openssh,9, at Wed Jan 21 07:19:54 UTC 2015,6313 total (285 in the last 30 days)
crypto-pubkey-types,12, at Sat Jan 10 17:55:46 UTC 2015,109144 total (554 in the last 30 days)
crypto-random,8, at Wed Mar 18 13:42:50 UTC 2015,106644 total (463 in the last 30 days)
crypto-random-api,1, at Thu Jan  3 07:27:40 UTC 2013,6322 total (121 in the last 30 days)
crypt-sha512,0, at Sun Jul  2 10:47:13 UTC 2017,944 total (64 in the last 30 days)
csp,3, at Wed Mar 14 13:37:28 UTC 2018,2534 total (118 in the last 30 days)
css-syntax,7, at Wed Sep 19 20:49:44 UTC 2018,4017 total (296 in the last 30 days)
css-text,8, at Mon Feb  5 09:44:59 UTC 2018,60346 total (573 in the last 30 days)
csv,2, at Mon Nov  8 01:33:02 UTC 2010,12059 total (193 in the last 30 days)
ctrie,5, at Fri Sep 29 17:55:04 UTC 2017,4096 total (188 in the last 30 days)
cubicbezier,12, at Thu Jan 31 22:55:02 UTC 2019,9592 total (535 in the last 30 days)
cubicspline,2, at Sun Oct 18 04:16:54 UTC 2015,2729 total (96 in the last 30 days)
cublas,8, at Tue Oct  2 15:02:13 UTC 2018,4535 total (360 in the last 30 days)
cuckoo-filter,4, at Wed Dec 12 01:48:37 UTC 2018,1591 total (202 in the last 30 days)
cuda,38, at Mon Apr 29 16:20:31 UTC 2019,26561 total (1255 in the last 30 days)
cue-sheet,5, at Tue Jan 29 20:46:20 UTC 2019,2778 total (195 in the last 30 days)
cufft,11, at Tue Oct  2 15:05:11 UTC 2018,7494 total (529 in the last 30 days)
curl,10, at Tue Nov 13 22:05:50 UTC 2012,27384 total (556 in the last 30 days)
currencies,4, at Fri Jun 22 21:21:59 UTC 2018,2485 total (158 in the last 30 days)
currency,1, at Sat Sep  7 20:49:50 UTC 2013,2282 total (90 in the last 30 days)
cusparse,2, at Tue Oct  2 15:07:17 UTC 2018,1368 total (137 in the last 30 days)
cutter,0, at Sun Mar 26 09:58:38 UTC 2017,842 total (40 in the last 30 days)
cyclotomic,13, at Sat Jan 11 00:10:29 UTC 2020,7508 total (389 in the last 30 days)
czipwith,3, at Thu Jun  6 14:09:24 UTC 2019,3694 total (263 in the last 30 days)
data-accessor,25, at Thu May 23 10:47:34 UTC 2019,36091 total (915 in the last 30 days)
data-accessor-mtl,4, at Tue Jul  1 14:00:19 UTC 2014,6562 total (199 in the last 30 days)
data-accessor-template,21, at Fri Aug 31 16:20:12 UTC 2018,20301 total (933 in the last 30 days)
data-accessor-transformers,8, at Mon Jan 18 11:11:32 UTC 2016,11031 total (312 in the last 30 days)
data-binary-ieee754,7, at Sun Jul  7 22:46:21 UTC 2013,35779 total (519 in the last 30 days)
data-bword,1, at Wed Jul  6 19:50:43 UTC 2016,4718 total (170 in the last 30 days)
data-checked,2, at Sun Feb  9 19:11:39 UTC 2014,5167 total (163 in the last 30 days)
data-clist,16, at Tue Jul 23 20:40:11 UTC 2019,13740 total (562 in the last 30 days)
data-default,11, at Sat Jun 25 23:03:09 UTC 2016,228313 total (782 in the last 30 days)
data-default-class,3, at Sat Jun 25 22:56:26 UTC 2016,254006 total (517 in the last 30 days)
data-default-instances-containers,0, at Tue Apr  2 20:00:31 UTC 2013,207769 total (369 in the last 30 days)
data-default-instances-dlist,0, at Tue Apr  2 20:02:28 UTC 2013,207647 total (342 in the last 30 days)
data-default-instances-old-locale,0, at Wed Apr  3 04:20:30 UTC 2013,206973 total (394 in the last 30 days)
data-diverse,34, at Tue Nov 26 08:59:23 UTC 2019,11647 total (465 in the last 30 days)
data-diverse-lens,23, at Sat Jun 30 14:09:33 UTC 2018,6661 total (266 in the last 30 days)
datadog,5, at Wed May 22 15:00:01 UTC 2019,2643 total (182 in the last 30 days)
data-dword,8, at Tue Oct 29 19:35:20 UTC 2019,9099 total (484 in the last 30 days)
data-endian,2, at Thu Jul  7 17:30:02 UTC 2016,6071 total (240 in the last 30 days)
data-fix,6, at Sat Sep 16 19:46:03 UTC 2017,6612 total (357 in the last 30 days)
data-has,3, at Thu Aug 17 10:47:56 UTC 2017,2394 total (153 in the last 30 days)
data-inttrie,11, at Sat Mar 31 04:22:28 UTC 2018,12054 total (329 in the last 30 days)
data-lens-light,6, at Thu May 26 14:40:26 UTC 2016,9940 total (266 in the last 30 days)
data-memocombinators,10, at Sat Dec 14 06:15:27 UTC 2013,11821 total (297 in the last 30 days)
data-msgpack,11, at Sat Feb 29 22:53:38 UTC 2020,7046 total (462 in the last 30 days)
data-msgpack-types,2, at Sat Feb 29 22:52:43 UTC 2020,1659 total (118 in the last 30 days)
data-or,2, at Sat May 30 05:41:38 UTC 2015,2381 total (67 in the last 30 days)
data-ordlist,12, at Thu Nov 20 00:57:41 UTC 2014,17876 total (411 in the last 30 days)
data-ref,5, at Tue Jan 22 12:00:15 UTC 2019,3351 total (212 in the last 30 days)
data-reify,6, at Tue May 19 16:59:23 UTC 2015,9759 total (365 in the last 30 days)
data-serializer,6, at Fri Nov  1 13:42:24 UTC 2019,5308 total (279 in the last 30 days)
datasets,12, at Tue Feb 12 21:11:06 UTC 2019,6043 total (378 in the last 30 days)
data-textual,5, at Fri Nov  1 14:07:55 UTC 2019,6688 total (256 in the last 30 days)
data-tree-print,2, at Wed Oct 24 20:11:44 UTC 2018,3378 total (204 in the last 30 days)
dataurl,0, at Sun Nov  1 18:47:11 UTC 2015,891 total (46 in the last 30 days)
DAV,29, at Mon Jan  6 00:25:39 UTC 2020,26962 total (997 in the last 30 days)
dbcleaner,3, at Wed Aug  2 13:54:54 UTC 2017,2432 total (137 in the last 30 days)
DBFunctor,2, at Mon Feb 11 09:16:13 UTC 2019,1082 total (100 in the last 30 days)
dbus,33, at Sat Mar  7 04:06:02 UTC 2020,27656 total (1770 in the last 30 days)
debian-build,28, at Mon Oct  7 14:19:21 UTC 2019,15118 total (807 in the last 30 days)
debug,4, at Mon Mar 19 08:51:24 UTC 2018,2187 total (147 in the last 30 days)
debug-trace-var,1, at Sat Jun  9 15:11:04 UTC 2018,827 total (74 in the last 30 days)
dec,0, at Wed Jun 19 21:24:20 UTC 2019,1523 total (204 in the last 30 days)
decidable,10, at Mon Feb  3 02:47:20 UTC 2020,2435 total (254 in the last 30 days)
Decimal,8, at Wed Jan  3 15:33:05 UTC 2018,12039 total (515 in the last 30 days)
declarative,10, at Wed Mar 14 22:06:51 UTC 2018,5120 total (322 in the last 30 days)
deepseq,15, at Sat Sep 22 16:48:29 UTC 2018,49064 total (711 in the last 30 days)
deepseq-generics,4, at Sun Jan  3 14:47:43 UTC 2016,40709 total (325 in the last 30 days)
deferred-folds,44, at Tue May 21 10:02:04 UTC 2019,14329 total (1268 in the last 30 days)
dejafu,68, at Thu Feb 27 20:11:23 UTC 2020,25995 total (2765 in the last 30 days)
dense-linear-algebra,0, at Thu Oct 11 21:14:41 UTC 2018,2598 total (231 in the last 30 days)
dependent-map,10, at Sun Aug  4 23:15:57 UTC 2019,11377 total (462 in the last 30 days)
dependent-sum,14, at Fri Aug  9 17:10:20 UTC 2019,14380 total (583 in the last 30 days)
dependent-sum-template,5, at Sun Aug  4 19:18:25 UTC 2019,6403 total (226 in the last 30 days)
deque,20, at Mon Sep  9 09:50:45 UTC 2019,8416 total (811 in the last 30 days)
deriveJsonNoPrefix,1, at Tue Jul 17 08:29:35 UTC 2018,844 total (91 in the last 30 days)
deriving-compat,24, at Tue Nov 26 13:03:32 UTC 2019,16525 total (943 in the last 30 days)
derulo,10, at Fri Nov  8 14:21:27 UTC 2019,4075 total (310 in the last 30 days)
detour-via-sci,0, at Fri Jun 22 17:14:25 UTC 2018,577 total (49 in the last 30 days)
dhall,46, at Sat Feb 15 06:40:56 UTC 2020,22772 total (2456 in the last 30 days)
dhall-bash,27, at Sat Feb 15 06:17:23 UTC 2020,9858 total (1167 in the last 30 days)
dhall-json,30, at Sat Feb 15 06:14:26 UTC 2020,12759 total (1325 in the last 30 days)
diagrams,24, at Thu Oct 27 05:26:49 UTC 2016,23846 total (714 in the last 30 days)
diagrams-contrib,46, at Tue Nov 12 19:08:39 UTC 2019,36688 total (2214 in the last 30 days)
diagrams-core,38, at Sun Oct 20 02:12:08 UTC 2019,39620 total (1741 in the last 30 days)
diagrams-lib,59, at Thu Nov  7 04:36:03 UTC 2019,54906 total (2654 in the last 30 days)
diagrams-postscript,32, at Fri Dec 13 16:55:29 UTC 2019,25927 total (1355 in the last 30 days)
diagrams-rasterific,23, at Mon Dec  9 11:28:11 UTC 2019,14677 total (1175 in the last 30 days)
diagrams-solve,2, at Mon Jul  3 15:23:52 UTC 2017,9743 total (229 in the last 30 days)
diagrams-svg,47, at Tue Dec 10 19:33:06 UTC 2019,41012 total (1770 in the last 30 days)
di-core,4, at Fri Nov 15 20:54:06 UTC 2019,1547 total (157 in the last 30 days)
dictionary-sharing,0, at Wed Jun 24 09:47:15 UTC 2015,1263 total (58 in the last 30 days)
Diff,10, at Sun Sep 22 03:49:53 UTC 2019,56537 total (784 in the last 30 days)
digest,11, at Sat Nov 17 19:06:51 UTC 2012,96358 total (691 in the last 30 days)
digits,3, at Fri Jul  8 20:41:30 UTC 2016,4587 total (132 in the last 30 days)
dimensional,28, at Fri Dec 28 21:57:20 UTC 2018,18704 total (871 in the last 30 days)
di-monad,6, at Mon Nov  4 15:43:20 UTC 2019,2024 total (172 in the last 30 days)
directory,41, at Fri Jan 31 07:08:54 UTC 2020,96332 total (1835 in the last 30 days)
directory-tree,11, at Mon Sep  5 17:29:01 UTC 2016,28432 total (487 in the last 30 days)
direct-sqlite,31, at Mon Feb 24 08:44:25 UTC 2020,27789 total (1662 in the last 30 days)
discount,1, at Fri Oct 12 22:36:00 UTC 2012,1730 total (73 in the last 30 days)
disk-free-space,1, at Mon Jan  5 17:27:51 UTC 2015,4389 total (152 in the last 30 days)
distributed-closure,13, at Sun Dec 29 22:52:43 UTC 2019,5234 total (377 in the last 30 days)
distribution-nixpkgs,6, at Tue Sep 24 12:07:25 UTC 2019,3797 total (228 in the last 30 days)
distribution-opensuse,2, at Mon Jul 23 16:02:07 UTC 2018,1132 total (93 in the last 30 days)
distributive,24, at Fri Sep  6 21:59:41 UTC 2019,214403 total (1508 in the last 30 days)
dl-fedora,5, at Tue Feb 11 10:31:31 UTC 2020,1019 total (237 in the last 30 days)
dlist,21, at Mon Aug  5 11:45:43 UTC 2019,358509 total (1268 in the last 30 days)
dlist-instances,2, at Sat Jul 23 19:11:44 UTC 2016,12748 total (189 in the last 30 days)
dlist-nonempty,1, at Mon Jul 31 09:47:58 UTC 2017,1456 total (59 in the last 30 days)
dns,48, at Wed Nov 20 00:39:33 UTC 2019,38531 total (1661 in the last 30 days)
dockerfile,2, at Fri Sep 14 21:05:16 UTC 2018,1758 total (117 in the last 30 days)
docopt,8, at Thu Nov 10 15:59:14 UTC 2016,6274 total (253 in the last 30 days)
doctemplates,17, at Mon Jan 13 15:50:44 UTC 2020,23921 total (1099 in the last 30 days)
doctest,50, at Mon Aug 26 12:23:28 UTC 2019,62292 total (2138 in the last 30 days)
doctest-discover,11, at Sun Jul 22 23:37:48 UTC 2018,5604 total (214 in the last 30 days)
doctest-driver-gen,10, at Mon Nov  4 05:50:38 UTC 2019,3449 total (265 in the last 30 days)
doldol,3, at Mon Jul 22 11:26:56 UTC 2019,409 total (55 in the last 30 days)
do-list,5, at Mon Sep 19 10:11:19 UTC 2016,3111 total (197 in the last 30 days)
dom-parser,6, at Tue Mar 20 19:07:08 UTC 2018,3612 total (190 in the last 30 days)
do-notation,2, at Sun Sep  9 17:54:23 UTC 2018,940 total (123 in the last 30 days)
dotenv,40, at Mon Nov 11 17:50:25 UTC 2019,18308 total (1104 in the last 30 days)
dotgen,6, at Sat Mar 21 03:19:20 UTC 2015,7928 total (297 in the last 30 days)
dotnet-timespan,0, at Sun Mar 13 14:35:47 UTC 2016,1028 total (48 in the last 30 days)
double-conversion,8, at Tue Dec 13 19:37:41 UTC 2016,28745 total (506 in the last 30 days)
download,12, at Sat Mar  2 07:45:53 UTC 2019,8357 total (514 in the last 30 days)
drinkery,6, at Wed Jul 18 08:02:26 UTC 2018,2562 total (212 in the last 30 days)
dsp,8, at Tue Jun  4 10:58:11 UTC 2019,5646 total (286 in the last 30 days)
dual,6, at Mon Jan 20 19:04:08 UTC 2020,1201 total (232 in the last 30 days)
dual-tree,19, at Sun Oct 20 02:07:26 UTC 2019,37704 total (678 in the last 30 days)
dublincore-xml-conduit,3, at Thu Nov 23 20:40:17 UTC 2017,1695 total (106 in the last 30 days)
dunai,10, at Sat Jan 25 20:08:59 UTC 2020,5290 total (379 in the last 30 days)
dunai-core,0, at Sun Oct 21 18:28:56 UTC 2018,463 total (46 in the last 30 days)
duration,0, at Fri Apr 27 15:53:16 UTC 2018,516 total (42 in the last 30 days)
dvorak,0, at Tue Nov 18 07:46:01 UTC 2014,1008 total (57 in the last 30 days)
dynamic-state,11, at Thu Jun  7 12:17:45 UTC 2018,10882 total (395 in the last 30 days)
dyre,20, at Tue Apr  8 03:05:50 UTC 2014,26895 total (791 in the last 30 days)
eap,6, at Thu Jun 21 01:44:26 UTC 2018,3198 total (246 in the last 30 days)
Earley,17, at Sun Feb 24 16:00:45 UTC 2019,13224 total (543 in the last 30 days)
easy-file,4, at Tue May 15 00:39:42 UTC 2018,50916 total (455 in the last 30 days)
easytest,4, at Wed Mar  6 19:47:10 UTC 2019,2324 total (182 in the last 30 days)
Ebnf2ps,7, at Wed Aug 26 20:23:45 UTC 2015,6086 total (272 in the last 30 days)
echo,3, at Tue Jan 31 02:42:47 UTC 2017,20236 total (429 in the last 30 days)
ecstasy,7, at Tue May 15 10:57:42 UTC 2018,1737 total (96 in the last 30 days)
ed25519,4, at Sun Oct 11 23:32:11 UTC 2015,34651 total (495 in the last 30 days)
edit-distance,8, at Sun Jul 12 17:57:09 UTC 2015,39134 total (610 in the last 30 days)
edit-distance-vector,4, at Tue May 24 03:49:20 UTC 2016,3274 total (192 in the last 30 days)
editor-open,10, at Tue May 19 17:05:56 UTC 2015,5619 total (304 in the last 30 days)
either,41, at Thu May  2 16:30:23 UTC 2019,106183 total (1571 in the last 30 days)
either-both,2, at Mon Aug 12 18:07:07 UTC 2019,915 total (96 in the last 30 days)
ekg,28, at Tue Mar 20 14:11:56 UTC 2018,28748 total (986 in the last 30 days)
ekg-core,11, at Mon Nov 19 21:21:56 UTC 2018,17613 total (402 in the last 30 days)
ekg-json,6, at Mon Jul 31 14:46:47 UTC 2017,12508 total (352 in the last 30 days)
ekg-statsd,10, at Wed Aug  1 12:48:23 UTC 2018,10071 total (345 in the last 30 days)
elerea,23, at Sun Jun 19 14:31:07 UTC 2016,18464 total (700 in the last 30 days)
elf,10, at Wed Dec 26 19:25:02 UTC 2018,7227 total (304 in the last 30 days)
eliminators,7, at Tue Aug 27 15:51:04 UTC 2019,3064 total (377 in the last 30 days)
elm2nix,3, at Sat Dec 28 18:28:13 UTC 2019,691 total (107 in the last 30 days)
elm-bridge,13, at Sun Aug  4 17:40:17 UTC 2019,6196 total (436 in the last 30 days)
elm-core-sources,0, at Thu Dec 11 21:32:39 UTC 2014,1261 total (68 in the last 30 days)
elm-export,12, at Tue Jan 31 22:18:29 UTC 2017,6121 total (527 in the last 30 days)
emacs-module,1, at Sun Aug 26 20:55:03 UTC 2018,622 total (86 in the last 30 days)
email-validate,36, at Thu Sep 26 23:21:43 UTC 2019,53025 total (930 in the last 30 days)
emd,16, at Thu Oct 31 04:21:02 UTC 2019,3355 total (335 in the last 30 days)
enclosed-exceptions,6, at Wed Jul 11 05:20:12 UTC 2018,27197 total (438 in the last 30 days)
ENIG,1, at Tue May 14 13:48:08 UTC 2019,570 total (98 in the last 30 days)
entropy,24, at Fri Sep  6 20:31:17 UTC 2019,113915 total (1477 in the last 30 days)
enummapset,7, at Sun Jul 28 07:20:01 UTC 2019,5185 total (245 in the last 30 days)
enumset,6, at Tue Aug 13 10:48:07 UTC 2019,5038 total (227 in the last 30 days)
enum-subset-generate,0, at Mon May 28 21:48:42 UTC 2018,607 total (75 in the last 30 days)
enum-text,2, at Sat Jul 20 16:54:56 UTC 2019,757 total (86 in the last 30 days)
enum-text-rio,1, at Tue Jul 23 07:40:24 UTC 2019,345 total (36 in the last 30 days)
envelope,4, at Wed Apr 19 06:24:15 UTC 2017,2581 total (159 in the last 30 days)
envy,18, at Mon Feb  3 14:15:00 UTC 2020,8619 total (363 in the last 30 days)
epub-metadata,16, at Wed Oct 19 18:48:10 UTC 2016,9703 total (519 in the last 30 days)
eq,27, at Tue Apr 24 16:39:33 UTC 2018,17350 total (793 in the last 30 days)
equal-files,8, at Wed Mar 22 21:18:49 UTC 2017,5604 total (258 in the last 30 days)
erf,2, at Thu May 26 08:07:51 UTC 2011,38321 total (383 in the last 30 days)
errors,27, at Fri May 11 16:13:52 UTC 2018,54060 total (1257 in the last 30 days)
errors-ext,8, at Tue Jul 17 20:13:32 UTC 2018,3945 total (248 in the last 30 days)
error-util,1, at Wed Aug  9 09:15:34 UTC 2017,1301 total (62 in the last 30 days)
ersatz,20, at Wed Jan 29 15:21:04 UTC 2020,12449 total (893 in the last 30 days)
esqueleto,98, at Fri Jan 24 20:23:40 UTC 2020,73883 total (3321 in the last 30 days)
etc,12, at Wed Aug 29 17:02:54 UTC 2018,4884 total (354 in the last 30 days)
eventful-core,4, at Mon Jul 31 17:46:24 UTC 2017,2715 total (177 in the last 30 days)
eventful-memory,4, at Mon Jul 31 17:46:30 UTC 2017,2622 total (201 in the last 30 days)
eventful-sql-common,4, at Mon Jul 31 17:46:36 UTC 2017,2638 total (163 in the last 30 days)
eventful-sqlite,4, at Mon Jul 31 17:46:38 UTC 2017,2560 total (201 in the last 30 days)
eventful-test-helpers,4, at Mon Jul 31 17:46:40 UTC 2017,2549 total (172 in the last 30 days)
event-list,17, at Fri Feb 16 18:14:05 UTC 2018,13080 total (753 in the last 30 days)
eventstore,62, at Sun Oct 13 21:48:03 UTC 2019,27766 total (1644 in the last 30 days)
every,1, at Tue May  9 04:29:18 UTC 2017,1239 total (97 in the last 30 days)
exact-combinatorics,4, at Sat Apr 13 21:22:20 UTC 2019,3992 total (119 in the last 30 days)
exact-pi,16, at Fri Dec 14 16:07:13 UTC 2018,10225 total (567 in the last 30 days)
exceptional,15, at Wed Jul 22 22:58:59 UTC 2015,8016 total (377 in the last 30 days)
exception-mtl,9, at Tue May 10 17:16:36 UTC 2016,11817 total (371 in the last 30 days)
exceptions,26, at Fri Dec 27 03:18:26 UTC 2019,307036 total (1531 in the last 30 days)
exception-transformers,14, at Tue Oct  1 21:36:23 UTC 2019,15201 total (597 in the last 30 days)
executable-hash,5, at Wed Jan  4 15:55:06 UTC 2017,3434 total (148 in the last 30 days)
executable-path,4, at Wed Mar 22 15:05:08 UTC 2017,31082 total (268 in the last 30 days)
exit-codes,2, at Tue Oct  2 12:22:13 UTC 2018,1484 total (120 in the last 30 days)
exomizer,0, at Sat Jun  9 09:51:42 UTC 2018,587 total (55 in the last 30 days)
expiring-cache-map,4, at Thu Aug 11 01:35:05 UTC 2016,7547 total (217 in the last 30 days)
explicit-exception,18, at Thu May 23 11:02:45 UTC 2019,14732 total (661 in the last 30 days)
exp-pairs,10, at Sun Sep 30 16:13:32 UTC 2018,5616 total (371 in the last 30 days)
extensible-exceptions,5, at Thu Feb  2 23:14:37 UTC 2012,136863 total (455 in the last 30 days)
extra,55, at Thu Mar  5 09:30:28 UTC 2020,106827 total (4575 in the last 30 days)
extractable-singleton,2, at Wed May 10 23:01:11 UTC 2017,1808 total (120 in the last 30 days)
extrapolate,12, at Sat Aug 10 18:55:03 UTC 2019,5100 total (435 in the last 30 days)
fail,0, at Thu Jan 21 15:11:33 UTC 2016,93913 total (363 in the last 30 days)
failable,12, at Fri Jan 24 11:40:01 UTC 2020,3014 total (336 in the last 30 days)
fakedata,9, at Sat Feb 29 05:06:10 UTC 2020,1940 total (541 in the last 30 days)
farmhash,5, at Tue May 24 06:17:57 UTC 2016,3689 total (185 in the last 30 days)
fast-builder,12, at Tue Sep 17 09:07:24 UTC 2019,5384 total (374 in the last 30 days)
fast-digits,3, at Mon Feb  3 19:46:43 UTC 2020,2037 total (182 in the last 30 days)
fast-logger,45, at Thu Feb 13 01:17:32 UTC 2020,126732 total (2451 in the last 30 days)
fast-math,3, at Sat Aug  1 22:30:34 UTC 2015,4531 total (156 in the last 30 days)
fb,87, at Sun Mar  8 16:45:50 UTC 2020,55322 total (3542 in the last 30 days)
fclabels,52, at Tue Jan 28 20:23:01 UTC 2020,57237 total (1925 in the last 30 days)
feature-flags,1, at Thu Apr  2 02:14:03 UTC 2015,1782 total (96 in the last 30 days)
fedora-dists,6, at Fri Jan 24 05:58:54 UTC 2020,1647 total (258 in the last 30 days)
feed,29, at Thu Nov 28 05:50:56 UTC 2019,33435 total (1170 in the last 30 days)
FenwickTree,3, at Thu Mar 19 11:55:19 UTC 2015,3564 total (93 in the last 30 days)
fft,18, at Fri Jun 16 10:05:32 UTC 2017,12247 total (745 in the last 30 days)
fgl,20, at Tue Jan 28 13:33:31 UTC 2020,47691 total (1237 in the last 30 days)
fib,0, at Sat Mar  2 19:28:58 UTC 2019,266 total (49 in the last 30 days)
filecache,14, at Fri Nov 23 09:19:00 UTC 2018,8042 total (386 in the last 30 days)
file-embed,28, at Thu Feb 27 13:35:16 UTC 2020,88622 total (1777 in the last 30 days)
file-embed-lzma,0, at Thu Apr  5 08:06:22 UTC 2018,975 total (71 in the last 30 days)
filelock,5, at Thu Nov 21 14:54:35 UTC 2019,19422 total (416 in the last 30 days)
filemanip,5, at Tue Jan 20 23:34:08 UTC 2015,36874 total (397 in the last 30 days)
file-modules,6, at Thu Aug 11 17:43:42 UTC 2016,3682 total (203 in the last 30 days)
filepath,16, at Sun Jul 15 21:45:08 UTC 2018,42688 total (801 in the last 30 days)
filepattern,2, at Wed Feb 26 21:11:57 UTC 2020,3106 total (441 in the last 30 days)
fileplow,0, at Sat Jul  1 20:47:55 UTC 2017,773 total (42 in the last 30 days)
filter-logger,5, at Sat Jul 15 23:18:13 UTC 2017,2819 total (155 in the last 30 days)
filtrable,8, at Wed Dec 18 06:38:40 UTC 2019,3927 total (220 in the last 30 days)
fin,5, at Fri Dec 13 13:37:19 UTC 2019,2334 total (189 in the last 30 days)
FindBin,4, at Sun Mar 27 08:56:59 UTC 2011,6323 total (217 in the last 30 days)
fingertree,14, at Thu Dec  6 14:48:25 UTC 2018,76216 total (749 in the last 30 days)
finite-typelits,7, at Thu Jul 12 02:13:21 UTC 2018,4549 total (275 in the last 30 days)
first-class-families,8, at Sun Mar  8 15:27:46 UTC 2020,2979 total (503 in the last 30 days)
first-class-patterns,9, at Tue Oct  1 18:22:52 UTC 2019,5416 total (261 in the last 30 days)
fitspec,12, at Sun Aug 26 12:22:17 UTC 2018,5651 total (444 in the last 30 days)
fixed,5, at Fri Jun  7 03:08:08 UTC 2019,11110 total (442 in the last 30 days)
fixed-length,7, at Sat Jan  5 23:25:34 UTC 2019,4387 total (284 in the last 30 days)
fixed-vector,31, at Sun Sep  2 17:32:36 UTC 2018,20411 total (1250 in the last 30 days)
fixed-vector-hetero,7, at Mon Mar 12 10:09:10 UTC 2018,5126 total (261 in the last 30 days)
flac,3, at Mon Jan 28 20:26:23 UTC 2019,2264 total (139 in the last 30 days)
flac-picture,2, at Tue Jan 29 18:51:37 UTC 2019,1637 total (97 in the last 30 days)
flags-applicative,13, at Mon Dec  2 03:53:04 UTC 2019,3018 total (541 in the last 30 days)
flat-mcmc,11, at Wed Jan 29 15:46:07 UTC 2020,5620 total (395 in the last 30 days)
flay,3, at Sat May 26 17:24:03 UTC 2018,1838 total (161 in the last 30 days)
flexible-defaults,7, at Sun Oct 27 15:43:37 UTC 2019,10016 total (281 in the last 30 days)
FloatingHex,4, at Sun Jan 15 18:22:14 UTC 2017,4445 total (172 in the last 30 days)
floatshow,6, at Wed Mar 19 00:19:46 UTC 2014,4847 total (256 in the last 30 days)
flow,18, at Wed Oct  2 12:00:42 UTC 2019,7484 total (597 in the last 30 days)
fmlist,12, at Sun Jul  7 14:18:07 UTC 2019,29729 total (684 in the last 30 days)
fmt,12, at Wed Jun 26 09:17:17 UTC 2019,6130 total (370 in the last 30 days)
fmt-for-rio,0, at Tue Jul 23 08:07:39 UTC 2019,221 total (35 in the last 30 days)
fn,13, at Wed Sep 13 00:23:41 UTC 2017,6064 total (307 in the last 30 days)
focus,12, at Thu Apr  4 20:29:17 UTC 2019,14404 total (468 in the last 30 days)
focuslist,2, at Thu Mar 21 13:42:57 UTC 2019,958 total (92 in the last 30 days)
foldable1,0, at Tue Aug 14 20:05:07 UTC 2018,596 total (70 in the last 30 days)
fold-debounce,10, at Fri Oct  4 00:22:04 UTC 2019,5975 total (400 in the last 30 days)
fold-debounce-conduit,10, at Mon Dec 30 08:56:38 UTC 2019,4412 total (308 in the last 30 days)
foldl,38, at Fri Jan 10 05:14:11 UTC 2020,36677 total (1399 in the last 30 days)
folds,13, at Fri Sep 27 14:39:38 UTC 2019,8152 total (426 in the last 30 days)
follow-file,4, at Tue Nov 27 17:17:24 UTC 2018,2270 total (220 in the last 30 days)
FontyFruity,19, at Wed Oct  2 19:10:33 UTC 2019,15172 total (655 in the last 30 days)
