318
992
173
639
804
696
27
329
433
265
338
168
247
194
99
256
91
297
57
120
253
156
169
117
9
145
108
83
125
104
115
129
53
94
75
108
21
111
47
57
63
50
39
67
86
51
89
64
58
60
70
55
75
44
44
52
36
51
42
66
