Name,PR,Rank,NormRank,LTS
ghc-prim,22.92950570138543,1,0.00042069835927639884,11
base,20.025428206019527,2,0.0008413967185527977,11
deepseq,2.827724989093503,3,0.0012620950778291964,11
array,2.7227044632730864,4,0.0016827934371055953,11
bytestring,2.602653222807159,5,0.002103491796381994,11
transformers,1.957230356534867,6,0.002524190155658393,11
containers,1.4652223060956167,7,0.002944888514934792,11
text,1.428697868803425,8,0.0033655868742111907,11
integer-gmp,0.9825167571937333,9,0.0037862852334875894,11
mtl,0.838495494166499,10,0.004206983592763988,11
time,0.825256108952791,11,0.004627681952040387,11
template-haskell,0.6889125511512478,12,0.005048380311316786,11
binary,0.49651432112713106,13,0.005469078670593185,11
vector,0.4872661420603265,14,0.005889777029869584,11
filepath,0.44111063802748607,15,0.006310475389145982,11
unix,0.4289856015691031,16,0.006731173748422381,11
hashable,0.4059370412216471,17,0.00715187210769878,11
stm,0.37738377448836646,18,0.007572570466975179,11
directory,0.36705077182016765,19,0.007993268826251577,11
pretty,0.35126312182203906,20,0.008413967185527976,11
primitive,0.3078070261136066,21,0.008834665544804375,11
unordered-containers,0.30704106443874973,22,0.009255363904080775,11
transformers-compat,0.2962888357880462,23,0.009676062263357174,11
aeson,0.2936379028920251,24,0.010096760622633571,11
semigroups,0.27363112957420527,25,0.01051745898190997,11
ghc-boot-th,0.24711265527392384,26,0.01093815734118637,11
attoparsec,0.24435027424992403,27,0.011358855700462769,11
QuickCheck,0.223761981819599,28,0.011779554059739168,11
random,0.21941054938490814,29,0.012200252419015565,11
exceptions,0.21699696486766684,30,0.012620950778291964,11
parsec,0.20047780830942527,31,0.013041649137568364,11
process,0.18653557122581624,32,0.013462347496844763,11
network,0.17417622828532295,33,0.013883045856121162,11
tagged,0.16953832821734918,34,0.01430374421539756,11
lens,0.1479146402744386,35,0.014724442574673959,11
scientific,0.14439084085149673,36,0.015145140933950358,11
transformers-base,0.14268854913783074,37,0.015565839293226757,11
data-default-class,0.12685812067208285,38,0.015986537652503154,11
monad-control,0.12199342544786058,39,0.016407236011779555,11
http-types,0.11808444622704191,40,0.016827934371055953,11
blaze-builder,0.11411978283135843,41,0.01724863273033235,11
ansi-terminal,0.10881897404966757,42,0.01766933108960875,11
utility-ht,0.10475092783638243,43,0.01809002944888515,11
case-insensitive,0.10233369588797989,44,0.01851072780816155,11
base-compat,0.10153506615252009,45,0.018931426167437947,11
cereal,0.09763072648624835,46,0.019352124526714348,11
utf8-string,0.09732487492426459,47,0.019772822885990745,11
syb,0.09732300453027054,48,0.020193521245267142,11
split,0.09442233090941062,49,0.020614219604543543,11
async,0.09266416362068469,50,0.02103491796381994,11
data-default,0.09208182795529124,51,0.02145561632309634,11
conduit,0.09173093525276592,52,0.02187631468237274,11
old-locale,0.08571205330945625,53,0.022297013041649136,11
