Name,PR,Rank,NormRank,LTS
ghc-prim,19.135644592832108,1,0.0005040322580645161,7
base,16.716341093586646,2,0.0010080645161290322,7
deepseq,2.275223407007893,3,0.0015120967741935483,7
bytestring,2.2512171948606814,4,0.0020161290322580645,7
array,2.1914279273264112,5,0.0025201612903225806,7
transformers,1.6766218883789425,6,0.0030241935483870967,7
text,1.1786806106914658,7,0.003528225806451613,7
containers,1.1730621242673123,8,0.004032258064516129,7
integer-gmp,0.8519046310389167,9,0.0045362903225806455,7
mtl,0.8215376001377277,10,0.005040322580645161,7
time,0.704929098796832,11,0.005544354838709678,7
template-haskell,0.5146757861291678,12,0.006048387096774193,7
gogol-core,0.4805910637974739,13,0.00655241935483871,7
binary,0.3826195048526335,14,0.007056451612903226,7
unix,0.38027299230331013,15,0.007560483870967742,7
filepath,0.38008919610566383,16,0.008064516129032258,7
amazonka-core,0.3518206965750043,17,0.008568548387096774,7
hashable,0.3392529558031497,18,0.009072580645161291,7
vector,0.33008581892126565,19,0.009576612903225807,7
transformers-compat,0.32102694222436834,20,0.010080645161290322,7
directory,0.32087973717952933,21,0.010584677419354838,7
stm,0.2918283959390302,22,0.011088709677419355,7
pretty,0.27973723954585816,23,0.011592741935483871,7
unordered-containers,0.26264478596969,24,0.012096774193548387,7
aeson,0.2544829275704333,25,0.012600806451612902,7
attoparsec,0.23067551659464663,26,0.01310483870967742,7
exceptions,0.20939736199146303,27,0.013608870967741936,7
primitive,0.19845083712993228,28,0.014112903225806451,7
semigroups,0.18983467793894196,29,0.014616935483870967,7
ghc-boot-th,0.18502441192081795,30,0.015120967741935484,7
process,0.17827575730166864,31,0.015625,7
parsec,0.17405196892268116,32,0.016129032258064516,7
random,0.17309025599542482,33,0.01663306451612903,7
lens,0.16376888525622818,34,0.017137096774193547,7
transformers-base,0.1629116493944778,35,0.017641129032258066,7
tagged,0.16220999876472625,36,0.018145161290322582,7
network,0.15845749672479648,37,0.018649193548387098,7
blaze-builder,0.1485233713017728,38,0.019153225806451613,7
http-types,0.1451576535749997,39,0.01965725806451613,7
scientific,0.14016522989591776,40,0.020161290322580645,7
QuickCheck,0.1333262495221823,41,0.02066532258064516,7
case-insensitive,0.1319348333267549,42,0.021169354838709676,7
monad-control,0.13024658439249076,43,0.021673387096774195,7
conduit,0.12823094048946218,44,0.02217741935483871,7
resourcet,0.12553422216981439,45,0.022681451612903226,7
syb,0.1132140737260064,46,0.023185483870967742,7
data-default-class,0.10532480347555638,47,0.023689516129032258,7
old-locale,0.09667554162376406,48,0.024193548387096774,7
memory,0.08888005927435967,49,0.02469758064516129,7
bifunctors,0.08759621451203013,50,0.025201612903225805,7
utf8-string,0.08632823431236869,51,0.025705645161290324,7
dlist,0.08424988802002095,52,0.02620967741935484,7
http-client,0.0838388368021736,53,0.026713709677419355,7
mmorph,0.08253473723767105,54,0.02721774193548387,7
wai,0.08027124412252724,55,0.027721774193548387,7
data-default,0.07899615770504778,56,0.028225806451612902,7
split,0.07805354628807423,57,0.028729838709677418,7
cereal,0.07397917552400159,58,0.029233870967741934,7
lifted-base,0.072894711316091,59,0.029737903225806453,7
comonad,0.07281287051029008,60,0.03024193548387097,7
contravariant,0.07170203125310338,61,0.030745967741935484,7
semigroupoids,0.06900951460887308,62,0.03125,7
async,0.06757515390506644,63,0.031754032258064516,7
base64-bytestring,0.06689447326118513,64,0.03225806451612903,7
pipes,0.06652643125711159,65,0.03276209677419355,7
byteable,0.0632535760984123,66,0.03326612903225806,7
HUnit,0.06275374274227696,67,0.03377016129032258,7
base-compat,0.06200676350087757,68,0.034274193548387094,7
optparse-applicative,0.06173321537001122,69,0.03477822580645161,7
conduit-extra,0.060815216619249754,70,0.03528225806451613,7
network-uri,0.058750531372901114,71,0.03578629032258065,7
base-orphans,0.057659150599681706,72,0.036290322580645164,7
servant,0.05764252742037756,73,0.03679435483870968,7
blaze-html,0.05602568315744509,74,0.037298387096774195,7
old-time,0.055735239530324346,75,0.03780241935483871,7
ansi-terminal,0.055358589699826884,76,0.038306451612903226,7
Cabal,0.05491341023289483,77,0.03881048387096774,7
profunctors,0.053255919129742195,78,0.03931451612903226,7
distributive,0.05274507163819978,79,0.039818548387096774,7
blaze-markup,0.051835503811984124,80,0.04032258064516129,7
http-media,0.05078277883973081,81,0.040826612903225805,7
void,0.05026921529910248,82,0.04133064516129032,7
cryptonite,0.04942030055093574,83,0.041834677419354836,7
safe,0.046590177385964576,84,0.04233870967741935,7
tasty,0.04355785918021463,85,0.04284274193548387,7
free,0.04334344174304065,86,0.04334677419354839,7
http-conduit,0.043285467698451194,87,0.043850806451612906,7
xml-conduit,0.042501193374795396,88,0.04435483870967742,7
haskell-src-exts,0.0421671118940339,89,0.04485887096774194,7
http-api-data,0.042019695919021535,90,0.04536290322580645,7
fay-base,0.04019934115931392,91,0.04586693548387097,7
mwc-random,0.039355071983541094,92,0.046370967741935484,7
xml-types,0.03914583039731858,93,0.046875,7
cryptohash,0.03787858642097722,94,0.047379032258064516,7
fay,0.037428332128957145,95,0.04788306451612903,7
zlib,0.03684390925303955,96,0.04838709677419355,7
regex-base,0.03654172851238569,97,0.04889112903225806,7
parallel,0.036169422539384294,98,0.04939516129032258,7
http-client-tls,0.0358911916859178,99,0.049899193548387094,7
tf-random,0.03405497628692129,100,0.05040322580645161,7
asn1-types,0.03276690343205863,101,0.05090725806451613,7
securemem,0.03247874640603353,102,0.05141129032258065,7
time-locale-compat,0.03174982837758351,103,0.051915322580645164,7
biocore,0.031046602031238348,104,0.05241935483870968,7
ansi-wl-pprint,0.030934502234368628,105,0.052923387096774195,7
yesod-core,0.02979454507455469,106,0.05342741935483871,7
extensible-exceptions,0.02916750655932179,107,0.053931451612903226,7
unix-compat,0.02890719476762125,108,0.05443548387096774,7
system-filepath,0.028881227008693243,109,0.05493951612903226,7
JuicyPixels,0.028873386101495185,110,0.055443548387096774,7
base-prelude,0.028737553945778423,111,0.05594758064516129,7
haskell-gi,0.028698900138982478,112,0.056451612903225805,7
haskell-gi-base,0.028698900138982478,112,0.056451612903225805,7
postgresql-simple,0.02858849144654829,113,0.05695564516129032,7
hourglass,0.02840246017012008,114,0.057459677419354836,7
bytestring-builder,0.028250448615098536,115,0.05796370967741935,7
base16-bytestring,0.028204261219141984,116,0.05846774193548387,7
vault,0.028182480665208353,117,0.05897177419354839,7
entropy,0.028161409399742952,118,0.059475806451612906,7
hxt,0.02807913862872768,119,0.05997983870967742,7
temporary,0.02803337512170447,120,0.06048387096774194,7
constraints,0.027942254774354004,121,0.06098790322580645,7
StateVar,0.027932728045303935,122,0.06149193548387097,7
cmdargs,0.027900732759720628,123,0.061995967741935484,7
warp,0.027823181959644595,124,0.0625,7
crypto-api,0.027577694666778577,125,0.06300403225806452,7
shakespeare,0.027180288219801726,126,0.06350806451612903,7
microlens,0.02684260063539355,127,0.06401209677419355,7
generic-deriving,0.026748602706689856,128,0.06451612903225806,7
crypto-cipher-types,0.02661670705763749,129,0.06502016129032258,7
monad-logger,0.026433450734594372,130,0.0655241935483871,7
either,0.026318633160820292,131,0.06602822580645161,7
asn1-encoding,0.026266055311438285,132,0.06653225806451613,7
haskell-src-meta,0.02612400014033577,133,0.06703629032258064,7
tls,0.02608444749811711,134,0.06754032258064516,7
hmatrix,0.026044042829199254,135,0.06804435483870967,7
fail,0.025969671291968064,136,0.06854838709677419,7
cpphs,0.02596125964971074,137,0.0690524193548387,7
MemoTrie,0.025953370788586682,138,0.06955645161290322,7
yaml,0.025805002659409156,139,0.07006048387096774,7
streaming-commons,0.025743386229030194,140,0.07056451612903226,7
linear,0.02570567768583455,141,0.07106854838709678,7
uniplate,0.025654192619868725,142,0.0715725806451613,7
data-default-instances-containers,0.02564123924642983,143,0.07207661290322581,7
data-default-instances-dlist,0.02564123924642983,143,0.07207661290322581,7
data-default-instances-old-locale,0.02564123924642983,143,0.07207661290322581,7
clock,0.02548883624515907,144,0.07258064516129033,7
lucid,0.025439722116608415,145,0.07308467741935484,7
bindings-DSL,0.0253122548622605,146,0.07358870967741936,7
regex-tdfa,0.025203288926130708,147,0.07409274193548387,7
web-routes,0.025077834920234927,148,0.07459677419354839,7
regex-posix,0.024550940271950563,149,0.0751008064516129,7
xml,0.02417407517522362,150,0.07560483870967742,7
th-lift,0.02404630771181319,151,0.07610887096774194,7
fgl,0.023683337829652578,152,0.07661290322580645,7
connection,0.023532368374319036,153,0.07711693548387097,7
x509,0.023072802285367663,154,0.07762096774193548,7
HsOpenSSL,0.023023448142121202,155,0.078125,7
hspec-core,0.02293863886224779,156,0.07862903225806452,7
