Name,PR,Rank,NormRank,LTS
hw-xml,0.010449795556938812,966,0.3627487795719114,10
Interpolation,0.010449795556938812,966,0.3627487795719114,10
mallard,0.010449795556938812,966,0.3627487795719114,10
optparse-text,0.010449795556938812,966,0.3627487795719114,10
disk-free-space,0.010442500004428448,967,0.36312429590687195,10
dns,0.010432875015576437,968,0.36349981224183253,10
mono-traversable-instances,0.010432803284355864,969,0.3638753285767931,10
say,0.010432803284355864,969,0.3638753285767931,10
microstache,0.010430594136493936,970,0.36425084491175364,10
twitter-types-lens,0.010430434791778688,971,0.3646263612467142,10
concise,0.010430247728277577,972,0.3650018775816748,10
consul-haskell,0.010430247728277577,972,0.3650018775816748,10
jose,0.010430247728277577,972,0.3650018775816748,10
wai-conduit,0.010430247728277577,972,0.3650018775816748,10
wai-middleware-consul,0.010430247728277577,972,0.3650018775816748,10
uglymemo,0.010425881725815395,973,0.3653773939166354,10
avers-api,0.010412500009988444,974,0.36575291025159595,10
css-syntax,0.010412500009988444,974,0.36575291025159595,10
kraken,0.010412500009988444,974,0.36575291025159595,10
hw-diagnostics,0.010412328186415498,975,0.36612842658655653,10
hw-json,0.010412328186415498,975,0.36612842658655653,10
string-conv,0.010400291929108798,976,0.3665039429215171,10
holy-project,0.010395841663460713,977,0.36687945925647764,10
HTF,0.010395841663460713,977,0.36687945925647764,10
xmlgen,0.010395841663460713,977,0.36687945925647764,10
cql,0.01036666666594102,978,0.3672549755914382,10
hlibgit2,0.01036666666594102,978,0.3672549755914382,10
cabal2nix,0.010366530910536985,979,0.3676304919263988,10
distribution-nixpkgs,0.010366530910536985,979,0.3676304919263988,10
gdax,0.010366530910536985,979,0.3676304919263988,10
hopenssl,0.010366530910536985,979,0.3676304919263988,10
wai-middleware-crowd,0.010366530910536985,979,0.3676304919263988,10
hs-bibutils,0.010362414978438296,980,0.3680060082613594,10
rfc5051,0.010362414978438296,980,0.3680060082613594,10
haskell-names,0.010353445208936532,981,0.36838152459631995,10
hse-cpp,0.010353445208936532,981,0.36838152459631995,10
importify,0.010353445208936532,981,0.36838152459631995,10
store-core,0.010350630257639677,982,0.36875704093128053,10
dyre,0.010330022225183864,983,0.36913255726624106,10
foreign-store,0.010330022225183864,983,0.36913255726624106,10
riak-protobuf,0.01032999999646564,984,0.36950807360120164,10
smtp-mail,0.01032999999646564,984,0.36950807360120164,10
lxd-client,0.010329890049217316,985,0.3698835899361622,10
dotnet-timespan,0.010320375007613628,986,0.3702591062711228,10
interpolate,0.010320375007613628,986,0.3702591062711228,10
binary-orphans,0.010319354851089892,987,0.3706346226060834,10
brittany,0.010319251847285165,988,0.37101013894104395,10
butcher,0.010319251847285165,988,0.37101013894104395,10
czipwith,0.010319251847285165,988,0.37101013894104395,10
data-tree-print,0.010319251847285165,988,0.37101013894104395,10
microformats2-parser,0.010319251847285165,988,0.37101013894104395,10
monad-memo,0.010319251847285165,988,0.37101013894104395,10
monadloc,0.010309374993084939,989,0.37138565527600453,10
pwstore-fast,0.010309374993084939,989,0.37138565527600453,10
Workflow,0.010309374993084939,989,0.37138565527600453,10
b9,0.010309278352317883,990,0.37176117161096506,10
ConfigFile,0.010309278352317883,990,0.37176117161096506,10
template,0.010309278352317883,990,0.37176117161096506,10
wai-middleware-auth,0.010309278352317883,990,0.37176117161096506,10
wizards,0.010290061142703734,991,0.37213668794592564,10
store,0.01028743378331593,992,0.3725122042808862,10
BlastHTTP,0.010282776356132296,993,0.3728877206158468,10
EntrezHTTP,0.010282776356132296,993,0.3728877206158468,10
RNAlien,0.010282776356132296,993,0.3728877206158468,10
ViennaRNAParser,0.010282776356132296,993,0.3728877206158468,10
crypto-pubkey,0.010275000006658964,994,0.3732632369508074,10
hOpenPGP,0.010275000006658964,994,0.3732632369508074,10
wl-pprint-terminfo,0.010275000006658964,994,0.3732632369508074,10
hledger-web,0.010274923639016467,995,0.37363875328576795,10
wai-handler-launch,0.010274923639016467,995,0.37363875328576795,10
Agda,0.010267495259210568,996,0.3740142696207285,10
data-hash,0.010267495259210568,996,0.3740142696207285,10
EdisonCore,0.010267495259210568,996,0.3740142696207285,10
equivalence,0.010267495259210568,996,0.3740142696207285,10
geniplate-mirror,0.010267495259210568,996,0.3740142696207285,10
monadplus,0.010267495259210568,996,0.3740142696207285,10
bzlib,0.010254306261808788,997,0.37438978595568906,10
incremental-parser,0.010254306261808788,997,0.37438978595568906,10
nettle,0.010254306261808788,997,0.37438978595568906,10
hakyll,0.010253781093810348,998,0.37476530229064964,10
hoogle,0.010247438140650508,999,0.3751408186256102,10
marvin,0.010247438140650508,999,0.3751408186256102,10
marvin-interpolate,0.010247438140650508,999,0.3751408186256102,10
