Name,PR,Rank,NormRank,LTS
ghc-prim,12.99530357249488,1,0.000741839762611276,3
base,11.344332306620746,2,0.001483679525222552,3
bytestring,1.6652198040959636,3,0.002225519287833828,3
deepseq,1.554664729551198,4,0.002967359050445104,3
array,1.5350464869338338,5,0.00370919881305638,3
transformers,1.152180432956468,6,0.004451038575667656,3
containers,0.7808737455604018,7,0.0051928783382789315,3
text,0.7733400028028549,8,0.005934718100890208,3
integer-gmp,0.5997789391581283,9,0.0066765578635014835,3
mtl,0.5659785197586522,10,0.00741839762611276,3
time,0.4823834675229604,11,0.008160237388724036,3
template-haskell,0.3623881862594575,12,0.008902077151335312,3
unix,0.29177128664324065,13,0.009643916913946587,3
filepath,0.2743589676243685,14,0.010385756676557863,3
pretty,0.2707341976167997,15,0.01112759643916914,3
binary,0.24893256321924753,16,0.011869436201780416,3
amazonka-core,0.23819492399692535,17,0.012611275964391691,3
directory,0.23455965867535,18,0.013353115727002967,3
hashable,0.2321025932579382,19,0.014094955489614243,3
vector,0.21473878453639522,20,0.01483679525222552,3
stm,0.21402823555026226,21,0.015578635014836795,3
unordered-containers,0.19370169321118233,22,0.016320474777448073,3
transformers-compat,0.1720239781662341,23,0.017062314540059347,3
attoparsec,0.15344425916540966,24,0.017804154302670624,3
aeson,0.14835666148230353,25,0.018545994065281898,3
semigroups,0.1361028304493443,26,0.019287833827893175,3
network,0.13396203327253287,27,0.020029673590504452,3
blaze-builder,0.13320853143856404,28,0.020771513353115726,3
random,0.1330060842832082,29,0.021513353115727003,3
process,0.1265319377110508,30,0.02225519287833828,3
primitive,0.12248455016367427,31,0.022997032640949554,3
parsec,0.12146177713542788,32,0.02373887240356083,3
transformers-base,0.12135521485388658,33,0.024480712166172106,3
tagged,0.11961988545299032,34,0.025222551928783383,3
monad-control,0.11315149893945935,35,0.02596439169139466,3
QuickCheck,0.10243314006837498,36,0.026706231454005934,3
exceptions,0.0988027391988565,37,0.02744807121661721,3
data-default-class,0.09725463362128758,38,0.028189910979228485,3
http-types,0.09032638147704476,39,0.028931750741839762,3
old-locale,0.08582043340043018,40,0.02967359050445104,3
syb,0.08511108984056222,41,0.030415430267062313,3
conduit,0.08492914919167523,42,0.03115727002967359,3
resourcet,0.07948158366574287,43,0.031899109792284865,3
case-insensitive,0.07725796247091747,44,0.032640949554896145,3
scientific,0.07661491761978456,45,0.03338278931750742,3
lens,0.07507986001330649,46,0.03412462908011869,3
cereal,0.0723073530476098,47,0.034866468842729974,3
utf8-string,0.06951396304260352,48,0.03560830860534125,3
lifted-base,0.06926912870907026,49,0.03635014836795252,3
wai,0.06792986577599462,50,0.037091988130563795,3
