Name,PR,Rank,NormRank,LTS
http-client,0.0629914284915428,66,0.03313253012048193,6
optparse-applicative,0.06247349549120296,67,0.033634538152610444,6
blaze-markup,0.06196849556347667,68,0.03413654618473896,6
HUnit,0.060835135063415174,69,0.03463855421686747,6
network-uri,0.05702556928805672,70,0.035140562248995984,6
profunctors,0.055218587706974874,71,0.0356425702811245,6
base-compat,0.05472063251533778,72,0.03614457831325301,6
safe,0.05463395322456123,73,0.036646586345381524,6
Cabal,0.054215999980119556,74,0.03714859437751004,6
old-time,0.053478938465474773,75,0.03765060240963856,6
distributive,0.05304441671385216,76,0.03815261044176707,6
void,0.052521565479148324,77,0.038654618473895584,6
ansi-terminal,0.05237344698963119,78,0.0391566265060241,6
base-orphans,0.049126447974810486,79,0.03965863453815261,6
cryptonite,0.04859542139448243,80,0.040160642570281124,6
free,0.04802876438421529,81,0.04066265060240964,6
tasty,0.047057265445868315,82,0.04116465863453815,6
http-conduit,0.04703300281478792,83,0.041666666666666664,6
cryptohash,0.04461306234328883,84,0.04216867469879518,6
haskell-src-exts,0.04417717818459717,85,0.0426706827309237,6
xml-conduit,0.041815711694020895,86,0.04317269076305221,6
xml-types,0.0410063462014012,87,0.043674698795180725,6
zlib,0.04049677058960099,88,0.04417670682730924,6
hxt,0.04039206774402764,89,0.04467871485943775,6
fay-base,0.04019934115931392,90,0.045180722891566265,6
http-client-tls,0.040004186256147434,91,0.04568273092369478,6
yesod-core,0.03933597033197438,92,0.04618473895582329,6
regex-base,0.038601427882398266,93,0.046686746987951805,6
fay,0.038352407903202414,94,0.04718875502008032,6
mwc-random,0.03696146888963323,95,0.04769076305220884,6
extensible-exceptions,0.036939134569493624,96,0.04819277108433735,6
cmdargs,0.03492607825072692,97,0.048694779116465865,6
microlens,0.03475255872079015,98,0.04919678714859438,6
temporary,0.0342118099226816,99,0.04969879518072289,6
biocore,0.03418330346238589,100,0.050200803212851405,6
parallel,0.03417248350391072,101,0.05070281124497992,6
securemem,0.034069482731637506,102,0.05120481927710843,6
ansi-wl-pprint,0.033655865959942854,103,0.051706827309236945,6
glib,0.0334892665858427,104,0.05220883534136546,6
asn1-types,0.033167199442228894,105,0.05271084337349398,6
JuicyPixels,0.032990664445700445,106,0.05321285140562249,6
servant,0.03294162944340228,107,0.053714859437751006,6
monad-logger,0.032862171470336696,108,0.05421686746987952,6
shakespeare,0.03202308372761027,109,0.05471887550200803,6
unix-compat,0.03192922877410439,110,0.055220883534136546,6
either,0.031118728063346496,111,0.05572289156626506,6
system-filepath,0.031090567751722607,112,0.05622489959839357,6
bytestring-builder,0.030606533130184688,113,0.056726907630522086,6
yaml,0.030469559496927635,114,0.0572289156626506,6
ihaskell,0.03010778456652775,115,0.05773092369477912,6
vault,0.02998897966288991,116,0.05823293172690763,6
warp,0.02990641551377803,117,0.058734939759036146,6
postgresql-simple,0.029902579796593786,118,0.05923694779116466,6
crypto-api,0.02970430366528274,119,0.05973895582329317,6
